allocation_id,cycle,fps_id,commodity,requested_kg,allocated_kg,warehouse_id,status,source,approved_by,approved_at
ALLOC-0000202,2026-01,FPS-0101,WHEAT,165,165,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000203,2026-01,FPS-0102,RICE,163,163,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000204,2026-01,FPS-0102,WHEAT,140,140,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000205,2026-01,FPS-0103,RICE,230,230,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000206,2026-01,FPS-0103,WHEAT,174,174,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000207,2026-01,FPS-0104,RICE,153,153,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000208,2026-01,FPS-0104,WHEAT,130,130,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000209,2026-01,FPS-0105,RICE,286,286,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000210,2026-01,FPS-0105,WHEAT,202,202,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000211,2026-01,FPS-0106,RICE,149,149,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000212,2026-01,FPS-0106,WHEAT,126,126,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000213,2026-01,FPS-0107,RICE,172,172,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000214,2026-01,FPS-0107,WHEAT,148,148,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000215,2026-01,FPS-0108,RICE,139,139,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000216,2026-01,FPS-0108,WHEAT,117,117,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000217,2026-01,FPS-0109,RICE,149,149,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000218,2026-01,FPS-0109,WHEAT,133,133,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000219,2026-01,FPS-0110,RICE,134,134,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000220,2026-01,FPS-0110,WHEAT,124,124,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000221,2026-01,FPS-0111,RICE,157,157,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000222,2026-01,FPS-0111,WHEAT,126,126,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000223,2026-01,FPS-0112,RICE,145,145,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000224,2026-01,FPS-0112,WHEAT,135,135,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000225,2026-01,FPS-0113,RICE,113,113,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000226,2026-01,FPS-0113,WHEAT,100,100,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000227,2026-01,FPS-0114,RICE,161,161,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000228,2026-01,FPS-0114,WHEAT,145,145,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000229,2026-01,FPS-0115,RICE,133,133,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000230,2026-01,FPS-0115,WHEAT,121,121,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000231,2026-01,FPS-0116,RICE,131,131,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000232,2026-01,FPS-0116,WHEAT,110,110,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000233,2026-01,FPS-0117,RICE,157,157,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000234,2026-01,FPS-0117,WHEAT,130,130,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000235,2026-01,FPS-0118,RICE,134,134,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000236,2026-01,FPS-0118,WHEAT,120,120,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000237,2026-01,FPS-0119,RICE,135,135,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000238,2026-01,FPS-0119,WHEAT,126,126,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000239,2026-01,FPS-0120,RICE,143,143,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000240,2026-01,FPS-0120,WHEAT,122,122,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000241,2026-01,FPS-0121,RICE,147,147,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000242,2026-01,FPS-0121,WHEAT,131,131,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000243,2026-01,FPS-0122,RICE,146,146,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000244,2026-01,FPS-0122,WHEAT,131,131,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000245,2026-01,FPS-0123,RICE,141,141,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000246,2026-01,FPS-0123,WHEAT,135,135,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000247,2026-01,FPS-0124,RICE,222,222,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000248,2026-01,FPS-0124,WHEAT,159,159,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000249,2026-01,FPS-0125,RICE,147,147,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000250,2026-01,FPS-0125,WHEAT,137,137,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000251,2026-01,FPS-0126,RICE,132,132,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000252,2026-01,FPS-0126,WHEAT,128,128,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000253,2026-01,FPS-0127,RICE,123,123,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000254,2026-01,FPS-0127,WHEAT,103,103,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000255,2026-01,FPS-0128,RICE,141,141,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000256,2026-01,FPS-0128,WHEAT,140,140,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000257,2026-01,FPS-0129,RICE,164,164,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000258,2026-01,FPS-0129,WHEAT,136,136,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000259,2026-01,FPS-0130,RICE,131,131,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000260,2026-01,FPS-0130,WHEAT,114,114,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000261,2026-01,FPS-0131,RICE,173,173,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000262,2026-01,FPS-0131,WHEAT,140,140,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000263,2026-01,FPS-0132,RICE,224,224,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000264,2026-01,FPS-0132,WHEAT,159,159,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000265,2026-01,FPS-0133,RICE,128,128,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000266,2026-01,FPS-0133,WHEAT,125,125,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000267,2026-01,FPS-0134,RICE,142,142,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000268,2026-01,FPS-0134,WHEAT,123,123,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000269,2026-01,FPS-0135,RICE,157,157,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000270,2026-01,FPS-0135,WHEAT,129,129,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000271,2026-01,FPS-0136,RICE,189,189,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000272,2026-01,FPS-0136,WHEAT,152,152,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000273,2026-01,FPS-0137,RICE,160,160,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000274,2026-01,FPS-0137,WHEAT,132,132,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000275,2026-01,FPS-0138,RICE,207,207,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000276,2026-01,FPS-0138,WHEAT,151,151,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000277,2026-01,FPS-0139,RICE,172,172,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000278,2026-01,FPS-0139,WHEAT,143,143,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000279,2026-01,FPS-0140,RICE,152,152,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000280,2026-01,FPS-0140,WHEAT,128,128,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000281,2026-01,FPS-0141,RICE,109,109,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000282,2026-01,FPS-0141,WHEAT,106,106,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000283,2026-01,FPS-0142,RICE,166,166,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000284,2026-01,FPS-0142,WHEAT,134,134,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000285,2026-01,FPS-0143,RICE,185,185,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000286,2026-01,FPS-0143,WHEAT,154,154,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000287,2026-01,FPS-0144,RICE,207,207,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000288,2026-01,FPS-0144,WHEAT,154,154,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000289,2026-01,FPS-0145,RICE,127,127,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000290,2026-01,FPS-0145,WHEAT,116,116,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000291,2026-01,FPS-0146,RICE,122,122,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000292,2026-01,FPS-0146,WHEAT,118,118,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000293,2026-01,FPS-0147,RICE,140,140,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000294,2026-01,FPS-0147,WHEAT,126,126,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000295,2026-01,FPS-0148,RICE,248,248,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000296,2026-01,FPS-0148,WHEAT,185,185,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000297,2026-01,FPS-0149,RICE,261,261,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000298,2026-01,FPS-0149,WHEAT,180,180,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000299,2026-01,FPS-0150,RICE,142,142,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000300,2026-01,FPS-0150,WHEAT,108,108,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000301,2026-01,FPS-0151,RICE,190,190,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000302,2026-01,FPS-0151,WHEAT,147,147,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000303,2026-01,FPS-0152,RICE,182,182,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000304,2026-01,FPS-0152,WHEAT,141,141,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000305,2026-01,FPS-0153,RICE,147,147,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000306,2026-01,FPS-0153,WHEAT,128,128,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000307,2026-01,FPS-0154,RICE,130,130,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000308,2026-01,FPS-0154,WHEAT,124,124,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000309,2026-01,FPS-0155,RICE,174,174,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000310,2026-01,FPS-0155,WHEAT,150,150,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000311,2026-01,FPS-0156,RICE,142,142,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000312,2026-01,FPS-0156,WHEAT,123,123,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000313,2026-01,FPS-0157,RICE,165,165,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000314,2026-01,FPS-0157,WHEAT,135,135,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000315,2026-01,FPS-0158,RICE,141,141,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000316,2026-01,FPS-0158,WHEAT,132,132,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000317,2026-01,FPS-0159,RICE,132,132,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000318,2026-01,FPS-0159,WHEAT,129,129,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000319,2026-01,FPS-0160,RICE,123,123,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000320,2026-01,FPS-0160,WHEAT,122,122,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000321,2026-01,FPS-0161,RICE,222,222,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000322,2026-01,FPS-0161,WHEAT,139,139,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000323,2026-01,FPS-0162,RICE,149,149,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000324,2026-01,FPS-0162,WHEAT,129,129,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000325,2026-01,FPS-0163,RICE,132,132,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000326,2026-01,FPS-0163,WHEAT,121,121,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000327,2026-01,FPS-0164,RICE,129,129,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000328,2026-01,FPS-0164,WHEAT,119,119,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000329,2026-01,FPS-0165,RICE,153,153,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000330,2026-01,FPS-0165,WHEAT,125,125,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000331,2026-01,FPS-0166,RICE,176,176,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000332,2026-01,FPS-0166,WHEAT,152,152,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000333,2026-01,FPS-0167,RICE,154,154,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000334,2026-01,FPS-0167,WHEAT,135,135,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000335,2026-01,FPS-0168,RICE,148,148,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000336,2026-01,FPS-0168,WHEAT,123,123,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000337,2026-01,FPS-0169,RICE,141,141,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000338,2026-01,FPS-0169,WHEAT,132,132,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000339,2026-01,FPS-0170,RICE,147,147,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000340,2026-01,FPS-0170,WHEAT,132,132,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000341,2026-01,FPS-0171,RICE,150,150,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000342,2026-01,FPS-0171,WHEAT,132,132,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000343,2026-01,FPS-0172,RICE,189,189,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000344,2026-01,FPS-0172,WHEAT,135,135,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000345,2026-01,FPS-0173,RICE,154,154,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000346,2026-01,FPS-0173,WHEAT,148,148,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000347,2026-01,FPS-0174,RICE,198,198,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000348,2026-01,FPS-0174,WHEAT,139,139,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000349,2026-01,FPS-0175,RICE,183,183,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000350,2026-01,FPS-0175,WHEAT,156,156,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000351,2026-01,FPS-0176,RICE,180,180,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000352,2026-01,FPS-0176,WHEAT,141,141,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000353,2026-01,FPS-0177,RICE,150,150,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000354,2026-01,FPS-0177,WHEAT,118,118,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000355,2026-01,FPS-0178,RICE,156,156,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000356,2026-01,FPS-0178,WHEAT,136,136,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000357,2026-01,FPS-0179,RICE,230,230,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000358,2026-01,FPS-0179,WHEAT,170,170,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000359,2026-01,FPS-0180,RICE,120,120,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000360,2026-01,FPS-0180,WHEAT,116,116,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000361,2026-01,FPS-0181,RICE,179,179,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000362,2026-01,FPS-0181,WHEAT,151,151,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000363,2026-01,FPS-0182,RICE,154,154,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000364,2026-01,FPS-0182,WHEAT,115,115,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000365,2026-01,FPS-0183,RICE,155,155,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000366,2026-01,FPS-0183,WHEAT,129,129,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000367,2026-01,FPS-0184,RICE,224,224,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000368,2026-01,FPS-0184,WHEAT,154,154,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000369,2026-01,FPS-0185,RICE,153,153,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000370,2026-01,FPS-0185,WHEAT,136,136,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000371,2026-01,FPS-0186,RICE,213,213,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000372,2026-01,FPS-0186,WHEAT,168,168,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000373,2026-01,FPS-0187,RICE,180,180,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000374,2026-01,FPS-0187,WHEAT,128,128,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000375,2026-01,FPS-0188,RICE,158,158,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000376,2026-01,FPS-0188,WHEAT,138,138,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000377,2026-01,FPS-0189,RICE,228,228,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000378,2026-01,FPS-0189,WHEAT,160,160,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000379,2026-01,FPS-0190,RICE,134,134,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000380,2026-01,FPS-0190,WHEAT,122,122,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000381,2026-01,FPS-0191,RICE,135,135,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000382,2026-01,FPS-0191,WHEAT,122,122,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000383,2026-01,FPS-0192,RICE,131,131,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000384,2026-01,FPS-0192,WHEAT,107,107,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000385,2026-01,FPS-0193,RICE,154,154,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000386,2026-01,FPS-0193,WHEAT,128,128,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000387,2026-01,FPS-0194,RICE,143,143,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000388,2026-01,FPS-0194,WHEAT,136,136,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000389,2026-01,FPS-0195,RICE,186,186,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000390,2026-01,FPS-0195,WHEAT,140,140,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000391,2026-01,FPS-0196,RICE,198,198,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000392,2026-01,FPS-0196,WHEAT,136,136,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000393,2026-01,FPS-0197,RICE,207,207,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000394,2026-01,FPS-0197,WHEAT,151,151,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000395,2026-01,FPS-0198,RICE,161,161,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000396,2026-01,FPS-0198,WHEAT,126,126,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000397,2026-01,FPS-0199,RICE,145,145,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000398,2026-01,FPS-0199,WHEAT,126,126,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000399,2026-01,FPS-0200,RICE,129,129,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000400,2026-01,FPS-0200,WHEAT,112,112,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000401,2026-01,FPS-0201,RICE,129,129,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000402,2026-01,FPS-0201,WHEAT,120,120,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000403,2026-01,FPS-0202,RICE,134,134,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
