forecast_id,fps_id,cycle,commodity,baseline_demand_kg,intent_demand_kg,forecast_demand_kg,model_version,prediction_generated_at,training_dataset_version,prediction_horizon
FC-0000217,FPS-0109,2026-01,RICE,200,97,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000218,FPS-0109,2026-01,WHEAT,200,66,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000219,FPS-0110,2026-01,RICE,200,77,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000220,FPS-0110,2026-01,WHEAT,200,56,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000221,FPS-0111,2026-01,RICE,200,117,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000222,FPS-0111,2026-01,WHEAT,180,79,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000223,FPS-0112,2026-01,RICE,200,97,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000224,FPS-0112,2026-01,WHEAT,200,66,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000225,FPS-0113,2026-01,RICE,200,36,111,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000226,FPS-0113,2026-01,WHEAT,200,25,105,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000227,FPS-0114,2026-01,RICE,200,125,168,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000228,FPS-0114,2026-01,WHEAT,200,83,139,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000229,FPS-0115,2026-01,RICE,200,72,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000230,FPS-0115,2026-01,WHEAT,200,49,117,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000231,FPS-0116,2026-01,RICE,200,65,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000232,FPS-0116,2026-01,WHEAT,200,42,116,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000233,FPS-0117,2026-01,RICE,200,109,155,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000234,FPS-0117,2026-01,WHEAT,200,74,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000235,FPS-0118,2026-01,RICE,185,96,134,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000236,FPS-0118,2026-01,WHEAT,200,63,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000237,FPS-0119,2026-01,RICE,200,80,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000238,FPS-0119,2026-01,WHEAT,200,54,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000239,FPS-0120,2026-01,RICE,200,86,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000240,FPS-0120,2026-01,WHEAT,200,54,122,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000241,FPS-0121,2026-01,RICE,200,120,155,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000242,FPS-0121,2026-01,WHEAT,200,76,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000243,FPS-0122,2026-01,RICE,200,97,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000244,FPS-0122,2026-01,WHEAT,200,66,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000245,FPS-0123,2026-01,RICE,200,95,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000246,FPS-0123,2026-01,WHEAT,200,64,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000247,FPS-0124,2026-01,RICE,290,185,230,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000248,FPS-0124,2026-01,WHEAT,204,129,163,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000249,FPS-0125,2026-01,RICE,200,111,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000250,FPS-0125,2026-01,WHEAT,200,75,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000251,FPS-0126,2026-01,RICE,200,82,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000252,FPS-0126,2026-01,WHEAT,200,50,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000253,FPS-0127,2026-01,RICE,200,46,122,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000254,FPS-0127,2026-01,WHEAT,180,34,101,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000255,FPS-0128,2026-01,RICE,200,101,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000256,FPS-0128,2026-01,WHEAT,200,73,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000257,FPS-0129,2026-01,RICE,200,116,162,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000258,FPS-0129,2026-01,WHEAT,200,84,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000259,FPS-0130,2026-01,RICE,200,78,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000260,FPS-0130,2026-01,WHEAT,200,50,115,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000261,FPS-0131,2026-01,RICE,200,131,167,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000262,FPS-0131,2026-01,WHEAT,200,85,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000263,FPS-0132,2026-01,RICE,276,158,219,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000264,FPS-0132,2026-01,WHEAT,200,107,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000265,FPS-0133,2026-01,RICE,200,78,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000266,FPS-0133,2026-01,WHEAT,200,57,122,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000267,FPS-0134,2026-01,RICE,202,95,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000268,FPS-0134,2026-01,WHEAT,200,61,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000269,FPS-0135,2026-01,RICE,200,103,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000270,FPS-0135,2026-01,WHEAT,200,76,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000271,FPS-0136,2026-01,RICE,217,172,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000272,FPS-0136,2026-01,WHEAT,200,118,157,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000273,FPS-0137,2026-01,RICE,200,120,155,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000274,FPS-0137,2026-01,WHEAT,180,78,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000275,FPS-0138,2026-01,RICE,273,150,211,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000276,FPS-0138,2026-01,WHEAT,202,102,151,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000277,FPS-0139,2026-01,RICE,202,134,167,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000278,FPS-0139,2026-01,WHEAT,200,87,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000279,FPS-0140,2026-01,RICE,200,104,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000280,FPS-0140,2026-01,WHEAT,180,72,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000281,FPS-0141,2026-01,RICE,200,42,112,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000282,FPS-0141,2026-01,WHEAT,200,27,107,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000283,FPS-0142,2026-01,RICE,210,122,166,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000284,FPS-0142,2026-01,WHEAT,200,82,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000285,FPS-0143,2026-01,RICE,238,154,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000286,FPS-0143,2026-01,WHEAT,200,113,151,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000287,FPS-0144,2026-01,RICE,257,156,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000288,FPS-0144,2026-01,WHEAT,201,103,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000289,FPS-0145,2026-01,RICE,180,69,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000290,FPS-0145,2026-01,WHEAT,200,50,122,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000291,FPS-0146,2026-01,RICE,200,69,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000292,FPS-0146,2026-01,WHEAT,200,45,116,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000293,FPS-0147,2026-01,RICE,205,91,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000294,FPS-0147,2026-01,WHEAT,200,64,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000295,FPS-0148,2026-01,RICE,283,217,247,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000296,FPS-0148,2026-01,WHEAT,216,147,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000297,FPS-0149,2026-01,RICE,320,214,257,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000298,FPS-0149,2026-01,WHEAT,230,144,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000299,FPS-0150,2026-01,RICE,200,87,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000300,FPS-0150,2026-01,WHEAT,180,59,111,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000301,FPS-0151,2026-01,RICE,228,147,182,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000302,FPS-0151,2026-01,WHEAT,200,105,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000303,FPS-0152,2026-01,RICE,209,139,175,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000304,FPS-0152,2026-01,WHEAT,200,93,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000305,FPS-0153,2026-01,RICE,224,89,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000306,FPS-0153,2026-01,WHEAT,200,62,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000307,FPS-0154,2026-01,RICE,180,76,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000308,FPS-0154,2026-01,WHEAT,200,58,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000309,FPS-0155,2026-01,RICE,215,150,179,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000310,FPS-0155,2026-01,WHEAT,200,102,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000311,FPS-0156,2026-01,RICE,200,96,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000312,FPS-0156,2026-01,WHEAT,200,62,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000313,FPS-0157,2026-01,RICE,209,120,165,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000314,FPS-0157,2026-01,WHEAT,200,82,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000315,FPS-0158,2026-01,RICE,200,99,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000316,FPS-0158,2026-01,WHEAT,200,72,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000317,FPS-0159,2026-01,RICE,180,102,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000318,FPS-0159,2026-01,WHEAT,200,71,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000319,FPS-0160,2026-01,RICE,200,69,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000320,FPS-0160,2026-01,WHEAT,200,50,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000321,FPS-0161,2026-01,RICE,274,159,221,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000322,FPS-0161,2026-01,WHEAT,183,112,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000323,FPS-0162,2026-01,RICE,200,101,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000324,FPS-0162,2026-01,WHEAT,200,67,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000325,FPS-0163,2026-01,RICE,180,100,139,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000326,FPS-0163,2026-01,WHEAT,200,65,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000327,FPS-0164,2026-01,RICE,200,60,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000328,FPS-0164,2026-01,WHEAT,200,41,115,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000329,FPS-0165,2026-01,RICE,200,98,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000330,FPS-0165,2026-01,WHEAT,200,66,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000331,FPS-0166,2026-01,RICE,212,161,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000332,FPS-0166,2026-01,WHEAT,200,109,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000333,FPS-0167,2026-01,RICE,200,125,162,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000334,FPS-0167,2026-01,WHEAT,200,81,139,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000335,FPS-0168,2026-01,RICE,200,100,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000336,FPS-0168,2026-01,WHEAT,200,68,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000337,FPS-0169,2026-01,RICE,180,108,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000338,FPS-0169,2026-01,WHEAT,200,74,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000339,FPS-0170,2026-01,RICE,180,109,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000340,FPS-0170,2026-01,WHEAT,200,77,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000341,FPS-0171,2026-01,RICE,200,101,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000342,FPS-0171,2026-01,WHEAT,200,71,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000343,FPS-0172,2026-01,RICE,233,131,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000344,FPS-0172,2026-01,WHEAT,200,86,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000345,FPS-0173,2026-01,RICE,181,141,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000346,FPS-0173,2026-01,WHEAT,200,95,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000347,FPS-0174,2026-01,RICE,256,143,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000348,FPS-0174,2026-01,WHEAT,200,88,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000349,FPS-0175,2026-01,RICE,234,152,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000350,FPS-0175,2026-01,WHEAT,200,106,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000351,FPS-0176,2026-01,RICE,200,168,182,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000352,FPS-0176,2026-01,WHEAT,180,120,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000353,FPS-0177,2026-01,RICE,200,93,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000354,FPS-0177,2026-01,WHEAT,200,61,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000355,FPS-0178,2026-01,RICE,200,103,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000356,FPS-0178,2026-01,WHEAT,200,69,134,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000357,FPS-0179,2026-01,RICE,260,194,220,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000358,FPS-0179,2026-01,WHEAT,203,127,163,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000359,FPS-0180,2026-01,RICE,200,58,122,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000360,FPS-0180,2026-01,WHEAT,200,41,117,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000361,FPS-0181,2026-01,RICE,227,129,171,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000362,FPS-0181,2026-01,WHEAT,200,89,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000363,FPS-0182,2026-01,RICE,216,91,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000364,FPS-0182,2026-01,WHEAT,200,59,121,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000365,FPS-0183,2026-01,RICE,212,113,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000366,FPS-0183,2026-01,WHEAT,200,73,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000367,FPS-0184,2026-01,RICE,266,166,221,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000368,FPS-0184,2026-01,WHEAT,200,115,156,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000369,FPS-0185,2026-01,RICE,203,108,159,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000370,FPS-0185,2026-01,WHEAT,200,75,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000371,FPS-0186,2026-01,RICE,245,167,206,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000372,FPS-0186,2026-01,WHEAT,200,121,162,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000373,FPS-0187,2026-01,RICE,233,140,185,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000374,FPS-0187,2026-01,WHEAT,180,87,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000375,FPS-0188,2026-01,RICE,200,117,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000376,FPS-0188,2026-01,WHEAT,200,75,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000377,FPS-0189,2026-01,RICE,295,168,226,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000378,FPS-0189,2026-01,WHEAT,215,114,157,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000379,FPS-0190,2026-01,RICE,180,91,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000380,FPS-0190,2026-01,WHEAT,200,56,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000381,FPS-0191,2026-01,RICE,200,88,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000382,FPS-0191,2026-01,WHEAT,200,55,118,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000383,FPS-0192,2026-01,RICE,200,58,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000384,FPS-0192,2026-01,WHEAT,180,38,104,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000385,FPS-0193,2026-01,RICE,229,85,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000386,FPS-0193,2026-01,WHEAT,200,61,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000387,FPS-0194,2026-01,RICE,200,95,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000388,FPS-0194,2026-01,WHEAT,200,65,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000389,FPS-0195,2026-01,RICE,200,159,183,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000390,FPS-0195,2026-01,WHEAT,200,106,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000391,FPS-0196,2026-01,RICE,265,154,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000392,FPS-0196,2026-01,WHEAT,181,104,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000393,FPS-0197,2026-01,RICE,248,154,199,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000394,FPS-0197,2026-01,WHEAT,200,108,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000395,FPS-0198,2026-01,RICE,200,122,155,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000396,FPS-0198,2026-01,WHEAT,200,77,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000397,FPS-0199,2026-01,RICE,200,99,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000398,FPS-0199,2026-01,WHEAT,200,68,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000399,FPS-0200,2026-01,RICE,200,57,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000400,FPS-0200,2026-01,WHEAT,200,41,111,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000401,FPS-0201,2026-01,RICE,200,73,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000402,FPS-0201,2026-01,WHEAT,200,49,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000403,FPS-0202,2026-01,RICE,200,85,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000404,FPS-0202,2026-01,WHEAT,200,57,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000405,FPS-0203,2026-01,RICE,200,69,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000406,FPS-0203,2026-01,WHEAT,200,52,116,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000407,FPS-0204,2026-01,RICE,229,156,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000408,FPS-0204,2026-01,WHEAT,200,109,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000409,FPS-0205,2026-01,RICE,200,86,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000410,FPS-0205,2026-01,WHEAT,200,65,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000411,FPS-0206,2026-01,RICE,285,209,242,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000412,FPS-0206,2026-01,WHEAT,214,137,173,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000413,FPS-0207,2026-01,RICE,369,211,291,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000414,FPS-0207,2026-01,WHEAT,246,140,197,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000415,FPS-0208,2026-01,RICE,219,141,184,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000416,FPS-0208,2026-01,WHEAT,200,104,155,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000417,FPS-0209,2026-01,RICE,247,208,234,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000418,FPS-0209,2026-01,WHEAT,202,138,175,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000419,FPS-0210,2026-01,RICE,208,91,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000420,FPS-0210,2026-01,WHEAT,200,59,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000421,FPS-0211,2026-01,RICE,231,103,164,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000422,FPS-0211,2026-01,WHEAT,200,71,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000423,FPS-0212,2026-01,RICE,200,93,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000424,FPS-0212,2026-01,WHEAT,200,57,119,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000425,FPS-0213,2026-01,RICE,201,90,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000426,FPS-0213,2026-01,WHEAT,200,60,121,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000427,FPS-0214,2026-01,RICE,200,65,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000428,FPS-0214,2026-01,WHEAT,180,49,109,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000429,FPS-0215,2026-01,RICE,200,95,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000430,FPS-0215,2026-01,WHEAT,200,68,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000431,FPS-0216,2026-01,RICE,180,124,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000432,FPS-0216,2026-01,WHEAT,200,84,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000433,FPS-0217,2026-01,RICE,208,93,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
