delivery_id,manifest_id,manifest_item_id,fps_id,vehicle_id,planned_kg,delivered_kg,delivery_date,rice_kg,wheat_kg,status,verified_by
DEL-0000214,MAN-000021,MI-0000247,FPS-0406,VEH-0106,198,195,2026-01-06,195,0,VARIANCE,OFF-00014
DEL-0000215,MAN-000021,MI-0000248,FPS-0406,VEH-0106,146,147,2026-01-07,0,147,VERIFIED,OFF-00060
DEL-0000216,MAN-000021,MI-0000249,FPS-0231,VEH-0106,152,153,2026-01-08,153,0,VERIFIED,OFF-00046
DEL-0000217,MAN-000021,MI-0000250,FPS-0231,VEH-0106,131,129,2026-01-09,0,129,VARIANCE,OFF-00040
DEL-0000218,MAN-000021,MI-0000251,FPS-0356,VEH-0106,147,146,2026-01-08,146,0,VERIFIED,OFF-00026
DEL-0000219,MAN-000021,MI-0000252,FPS-0356,VEH-0106,130,128,2026-01-08,0,128,VARIANCE,OFF-00057
DEL-0000220,MAN-000022,MI-0000253,FPS-0156,VEH-0056,142,141,2026-01-06,141,0,VERIFIED,OFF-00055
DEL-0000221,MAN-000022,MI-0000254,FPS-0156,VEH-0056,123,122,2026-01-06,0,122,VERIFIED,OFF-00050
DEL-0000222,MAN-000022,MI-0000255,FPS-0031,VEH-0056,139,139,2026-01-07,139,0,VERIFIED,OFF-00049
DEL-0000223,MAN-000022,MI-0000256,FPS-0031,VEH-0056,122,121,2026-01-07,0,121,VERIFIED,OFF-00050
DEL-0000224,MAN-000022,MI-0000257,FPS-0381,VEH-0056,149,147,2026-01-06,147,0,VERIFIED,OFF-00026
DEL-0000225,MAN-000022,MI-0000258,FPS-0381,VEH-0056,128,129,2026-01-08,0,129,VERIFIED,OFF-00066
DEL-0000226,MAN-000022,MI-0000259,FPS-0306,VEH-0056,124,125,2026-01-06,125,0,VERIFIED,OFF-00023
DEL-0000227,MAN-000022,MI-0000260,FPS-0306,VEH-0056,111,111,2026-01-06,0,111,VERIFIED,OFF-00019
DEL-0000228,MAN-000022,MI-0000261,FPS-0481,VEH-0056,160,157,2026-01-06,157,0,VARIANCE,OFF-00046
DEL-0000229,MAN-000022,MI-0000262,FPS-0481,VEH-0056,133,132,2026-01-07,0,132,VERIFIED,OFF-00063
DEL-0000230,MAN-000022,MI-0000263,FPS-0331,VEH-0056,149,146,2026-01-09,146,0,VARIANCE,OFF-00066
DEL-0000231,MAN-000022,MI-0000264,FPS-0331,VEH-0056,127,124,2026-01-09,0,124,VARIANCE,OFF-00053
DEL-0000232,MAN-000023,MI-0000265,FPS-0456,VEH-0006,173,170,2026-01-08,170,0,VARIANCE,OFF-00062
DEL-0000233,MAN-000023,MI-0000266,FPS-0456,VEH-0006,127,128,2026-01-07,0,128,VERIFIED,OFF-00016
DEL-0000234,MAN-000023,MI-0000267,FPS-0256,VEH-0006,146,146,2026-01-09,146,0,VERIFIED,OFF-00060
DEL-0000235,MAN-000023,MI-0000268,FPS-0256,VEH-0006,124,124,2026-01-09,0,124,VERIFIED,OFF-00033
DEL-0000236,MAN-000023,MI-0000269,FPS-0531,VEH-0006,167,164,2026-01-09,164,0,VARIANCE,OFF-00060
DEL-0000237,MAN-000023,MI-0000270,FPS-0531,VEH-0006,144,142,2026-01-09,0,142,VERIFIED,OFF-00061
DEL-0000238,MAN-000023,MI-0000271,FPS-0106,VEH-0006,149,146,2026-01-07,146,0,VARIANCE,OFF-00008
DEL-0000239,MAN-000023,MI-0000272,FPS-0106,VEH-0006,126,126,2026-01-09,0,126,VERIFIED,OFF-00038
DEL-0000240,MAN-000023,MI-0000273,FPS-0056,VEH-0006,173,172,2026-01-07,172,0,VERIFIED,OFF-00042
DEL-0000241,MAN-000023,MI-0000274,FPS-0056,VEH-0006,139,139,2026-01-09,0,139,VERIFIED,OFF-00059
DEL-0000242,MAN-000023,MI-0000275,FPS-0556,VEH-0006,176,177,2026-01-06,177,0,VERIFIED,OFF-00043
DEL-0000243,MAN-000023,MI-0000276,FPS-0556,VEH-0006,141,139,2026-01-08,0,139,VERIFIED,OFF-00033
DEL-0000244,MAN-000024,MI-0000281,FPS-0206,VEH-0031,238,236,2026-01-08,236,0,VERIFIED,OFF-00055
DEL-0000245,MAN-000024,MI-0000285,FPS-0281,VEH-0031,168,166,2026-01-06,166,0,VERIFIED,OFF-00026
DEL-0000246,MAN-000025,MI-0000291,FPS-0082,VEH-0132,207,206,2026-01-06,206,0,VERIFIED,OFF-00045
DEL-0000247,MAN-000025,MI-0000294,FPS-0507,VEH-0132,117,116,2026-01-09,0,116,VERIFIED,OFF-00025
DEL-0000248,MAN-000025,MI-0000296,FPS-0207,VEH-0132,205,201,2026-01-07,0,201,VARIANCE,OFF-00050
DEL-0000249,MAN-000025,MI-0000297,FPS-0157,VEH-0132,165,165,2026-01-08,165,0,VERIFIED,OFF-00010
DEL-0000250,MAN-000025,MI-0000298,FPS-0157,VEH-0132,135,133,2026-01-06,0,133,VERIFIED,OFF-00020
DEL-0000251,MAN-000026,MI-0000304,FPS-0232,VEH-0032,115,114,2026-01-06,0,114,VERIFIED,OFF-00040
DEL-0000252,MAN-000026,MI-0000307,FPS-0282,VEH-0032,171,168,2026-01-06,168,0,VARIANCE,OFF-00055
DEL-0000253,MAN-000026,MI-0000309,FPS-0182,VEH-0032,154,152,2026-01-09,152,0,VERIFIED,OFF-00039
DEL-0000254,MAN-000026,MI-0000311,FPS-0457,VEH-0032,190,191,2026-01-08,191,0,VERIFIED,OFF-00057
DEL-0000255,MAN-000026,MI-0000312,FPS-0457,VEH-0032,141,141,2026-01-06,0,141,VERIFIED,OFF-00020
DEL-0000256,MAN-000027,MI-0000313,FPS-0532,VEH-0007,139,140,2026-01-09,140,0,VERIFIED,OFF-00050
DEL-0000257,MAN-000027,MI-0000314,FPS-0532,VEH-0007,120,117,2026-01-07,0,117,VARIANCE,OFF-00015
DEL-0000258,MAN-000027,MI-0000315,FPS-0332,VEH-0007,198,194,2026-01-09,194,0,VARIANCE,OFF-00060
DEL-0000259,MAN-000027,MI-0000316,FPS-0332,VEH-0007,158,155,2026-01-08,0,155,VARIANCE,OFF-00060
DEL-0000260,MAN-000027,MI-0000317,FPS-0257,VEH-0007,151,149,2026-01-10,149,0,VERIFIED,OFF-00030
DEL-0000261,MAN-000027,MI-0000318,FPS-0257,VEH-0007,144,141,2026-01-10,0,141,VARIANCE,OFF-00066
DEL-0000262,MAN-000027,MI-0000319,FPS-0382,VEH-0007,119,118,2026-01-08,118,0,VERIFIED,OFF-00038
DEL-0000263,MAN-000027,MI-0000320,FPS-0382,VEH-0007,108,108,2026-01-07,0,108,VERIFIED,OFF-00031
DEL-0000264,MAN-000027,MI-0000321,FPS-0482,VEH-0007,148,146,2026-01-10,146,0,VERIFIED,OFF-00013
DEL-0000265,MAN-000027,MI-0000322,FPS-0482,VEH-0007,135,135,2026-01-07,0,135,VERIFIED,OFF-00047
DEL-0000266,MAN-000027,MI-0000323,FPS-0557,VEH-0007,166,162,2026-01-10,162,0,VARIANCE,OFF-00026
DEL-0000267,MAN-000027,MI-0000324,FPS-0557,VEH-0007,127,126,2026-01-08,0,126,VERIFIED,OFF-00021
DEL-0000268,MAN-000028,MI-0000327,FPS-0407,VEH-0082,185,183,2026-01-07,183,0,VERIFIED,OFF-00051
DEL-0000269,MAN-000028,MI-0000330,FPS-0132,VEH-0082,159,157,2026-01-08,0,157,VERIFIED,OFF-00028
DEL-0000270,MAN-000028,MI-0000332,FPS-0432,VEH-0082,206,204,2026-01-06,0,204,VERIFIED,OFF-00046
DEL-0000271,MAN-000028,MI-0000335,FPS-0307,VEH-0082,184,183,2026-01-09,183,0,VERIFIED,OFF-00025
DEL-0000272,MAN-000029,MI-0000338,FPS-0083,VEH-0108,134,132,2026-01-07,0,132,VERIFIED,OFF-00020
DEL-0000273,MAN-000029,MI-0000342,FPS-0108,VEH-0108,117,116,2026-01-09,0,116,VERIFIED,OFF-00017
DEL-0000274,MAN-000029,MI-0000343,FPS-0458,VEH-0108,150,148,2026-01-07,148,0,VERIFIED,OFF-00032
DEL-0000275,MAN-000029,MI-0000347,FPS-0183,VEH-0108,155,152,2026-01-09,152,0,VARIANCE,OFF-00043
DEL-0000276,MAN-000030,MI-0000352,FPS-0058,VEH-0108,127,126,2026-01-08,0,126,VERIFIED,OFF-00011
DEL-0000277,MAN-000030,MI-0000356,FPS-0433,VEH-0108,133,133,2026-01-09,0,133,VERIFIED,OFF-00051
DEL-0000278,MAN-000030,MI-0000358,FPS-0508,VEH-0108,170,171,2026-01-07,0,171,VERIFIED,OFF-00020
DEL-0000279,MAN-000030,MI-0000359,FPS-0308,VEH-0108,194,195,2026-01-06,195,0,VERIFIED,OFF-00065
DEL-0000280,MAN-000030,MI-0000360,FPS-0308,VEH-0108,155,156,2026-01-08,0,156,VERIFIED,OFF-00040
DEL-0000281,MAN-000031,MI-0000361,FPS-0483,VEH-0008,135,135,2026-01-09,135,0,VERIFIED,OFF-00064
DEL-0000282,MAN-000031,MI-0000362,FPS-0483,VEH-0008,122,115,2026-01-08,0,115,REJECTED,OFF-00025
DEL-0000283,MAN-000031,MI-0000363,FPS-0333,VEH-0008,312,322,2026-01-09,322,0,VARIANCE,OFF-00048
DEL-0000284,MAN-000031,MI-0000364,FPS-0333,VEH-0008,200,199,2026-01-08,0,199,VERIFIED,OFF-00033
DEL-0000285,MAN-000031,MI-0000365,FPS-0283,VEH-0008,156,162,2026-01-09,162,0,REJECTED,OFF-00007
DEL-0000286,MAN-000031,MI-0000366,FPS-0283,VEH-0008,129,121,2026-01-07,0,121,REJECTED,OFF-00018
DEL-0000287,MAN-000031,MI-0000367,FPS-0033,VEH-0008,191,189,2026-01-06,189,0,VERIFIED,OFF-00013
DEL-0000288,MAN-000031,MI-0000368,FPS-0033,VEH-0008,138,139,2026-01-08,0,139,VERIFIED,OFF-00059
DEL-0000289,MAN-000031,MI-0000369,FPS-0408,VEH-0008,119,120,2026-01-09,120,0,VERIFIED,OFF-00060
DEL-0000290,MAN-000031,MI-0000370,FPS-0408,VEH-0008,112,107,2026-01-09,0,107,REJECTED,OFF-00060
DEL-0000291,MAN-000031,MI-0000371,FPS-0208,VEH-0008,184,174,2026-01-07,174,0,REJECTED,OFF-00028
DEL-0000292,MAN-000031,MI-0000372,FPS-0208,VEH-0008,147,145,2026-01-09,0,145,VERIFIED,OFF-00058
DEL-0000293,MAN-000032,MI-0000373,FPS-0258,VEH-0133,159,156,2026-01-07,156,0,VARIANCE,OFF-00039
DEL-0000294,MAN-000032,MI-0000374,FPS-0258,VEH-0133,130,127,2026-01-10,0,127,VARIANCE,OFF-00021
DEL-0000295,MAN-000032,MI-0000375,FPS-0233,VEH-0133,119,119,2026-01-08,119,0,VERIFIED,OFF-00065
DEL-0000296,MAN-000032,MI-0000376,FPS-0233,VEH-0133,115,114,2026-01-10,0,114,VERIFIED,OFF-00042
DEL-0000297,MAN-000032,MI-0000377,FPS-0533,VEH-0133,168,165,2026-01-09,165,0,VARIANCE,OFF-00053
DEL-0000298,MAN-000032,MI-0000378,FPS-0533,VEH-0133,136,133,2026-01-09,0,133,VARIANCE,OFF-00026
DEL-0000299,MAN-000032,MI-0000379,FPS-0358,VEH-0133,185,183,2026-01-07,183,0,VERIFIED,OFF-00026
DEL-0000300,MAN-000032,MI-0000380,FPS-0358,VEH-0133,137,135,2026-01-08,0,135,VERIFIED,OFF-00007
DEL-0000301,MAN-000032,MI-0000381,FPS-0583,VEH-0133,144,143,2026-01-09,143,0,VERIFIED,OFF-00030
DEL-0000302,MAN-000032,MI-0000382,FPS-0583,VEH-0133,127,128,2026-01-10,0,128,VERIFIED,OFF-00030
DEL-0000303,MAN-000032,MI-0000383,FPS-0158,VEH-0133,141,141,2026-01-10,141,0,VERIFIED,OFF-00030
DEL-0000304,MAN-000032,MI-0000384,FPS-0158,VEH-0133,132,131,2026-01-10,0,131,VERIFIED,OFF-00048
DEL-0000305,MAN-000033,MI-0000385,FPS-0334,VEH-0034,153,153,2026-01-09,153,0,VERIFIED,OFF-00024
DEL-0000306,MAN-000033,MI-0000386,FPS-0334,VEH-0034,128,128,2026-01-08,0,128,VERIFIED,OFF-00026
DEL-0000307,MAN-000033,MI-0000387,FPS-0534,VEH-0034,139,138,2026-01-07,138,0,VERIFIED,OFF-00063
DEL-0000308,MAN-000033,MI-0000388,FPS-0534,VEH-0034,115,114,2026-01-09,0,114,VERIFIED,OFF-00058
DEL-0000309,MAN-000033,MI-0000389,FPS-0109,VEH-0034,149,150,2026-01-07,150,0,VERIFIED,OFF-00054
DEL-0000310,MAN-000033,MI-0000390,FPS-0109,VEH-0034,133,133,2026-01-07,0,133,VERIFIED,OFF-00043
DEL-0000311,MAN-000033,MI-0000391,FPS-0434,VEH-0034,206,207,2026-01-07,207,0,VERIFIED,OFF-00023
DEL-0000312,MAN-000033,MI-0000392,FPS-0434,VEH-0034,165,165,2026-01-07,0,165,VERIFIED,OFF-00049
DEL-0000313,MAN-000033,MI-0000393,FPS-0259,VEH-0034,152,149,2026-01-10,149,0,VARIANCE,OFF-00043
DEL-0000314,MAN-000033,MI-0000394,FPS-0259,VEH-0034,114,113,2026-01-09,0,113,VERIFIED,OFF-00052
DEL-0000315,MAN-000033,MI-0000395,FPS-0309,VEH-0034,201,203,2026-01-10,203,0,VERIFIED,OFF-00009
DEL-0000316,MAN-000033,MI-0000396,FPS-0309,VEH-0034,155,153,2026-01-10,0,153,VERIFIED,OFF-00043
DEL-0000317,MAN-000034,MI-0000399,FPS-0234,VEH-0109,133,133,2026-01-06,133,0,VERIFIED,OFF-00040
DEL-0000318,MAN-000034,MI-0000406,FPS-0034,VEH-0109,147,146,2026-01-08,0,146,VERIFIED,OFF-00007
DEL-0000319,MAN-000034,MI-0000408,FPS-0009,VEH-0109,121,119,2026-01-08,0,119,VARIANCE,OFF-00063
DEL-0000320,MAN-000035,MI-0000412,FPS-0409,VEH-0009,142,140,2026-01-06,0,140,VERIFIED,OFF-00013
DEL-0000321,MAN-000035,MI-0000413,FPS-0359,VEH-0009,242,240,2026-01-07,240,0,VERIFIED,OFF-00052
DEL-0000322,MAN-000035,MI-0000414,FPS-0359,VEH-0009,166,167,2026-01-08,0,167,VERIFIED,OFF-00047
DEL-0000323,MAN-000035,MI-0000416,FPS-0584,VEH-0009,121,121,2026-01-06,0,121,VERIFIED,OFF-00065
DEL-0000324,MAN-000035,MI-0000417,FPS-0559,VEH-0009,139,137,2026-01-07,137,0,VERIFIED,OFF-00049
DEL-0000325,MAN-000036,MI-0000421,FPS-0509,VEH-0009,167,165,2026-01-09,165,0,VERIFIED,OFF-00058
DEL-0000326,MAN-000036,MI-0000422,FPS-0509,VEH-0009,144,143,2026-01-07,0,143,VERIFIED,OFF-00066
DEL-0000327,MAN-000036,MI-0000423,FPS-0209,VEH-0009,227,223,2026-01-09,223,0,VARIANCE,OFF-00056
DEL-0000328,MAN-000036,MI-0000424,FPS-0209,VEH-0009,176,177,2026-01-06,0,177,VERIFIED,OFF-00064
DEL-0000329,MAN-000036,MI-0000425,FPS-0059,VEH-0009,163,160,2026-01-08,160,0,VARIANCE,OFF-00034
DEL-0000330,MAN-000036,MI-0000426,FPS-0059,VEH-0009,151,151,2026-01-07,0,151,VERIFIED,OFF-00021
DEL-0000331,MAN-000036,MI-0000427,FPS-0384,VEH-0009,193,193,2026-01-08,193,0,VERIFIED,OFF-00029
DEL-0000332,MAN-000036,MI-0000428,FPS-0384,VEH-0009,143,143,2026-01-08,0,143,VERIFIED,OFF-00010
DEL-0000333,MAN-000036,MI-0000429,FPS-0459,VEH-0009,191,187,2026-01-07,187,0,VARIANCE,OFF-00042
DEL-0000334,MAN-000036,MI-0000430,FPS-0459,VEH-0009,159,158,2026-01-09,0,158,VERIFIED,OFF-00052
DEL-0000335,MAN-000036,MI-0000431,FPS-0284,VEH-0009,152,152,2026-01-09,152,0,VERIFIED,OFF-00022
DEL-0000336,MAN-000036,MI-0000432,FPS-0284,VEH-0009,136,133,2026-01-09,0,133,VARIANCE,OFF-00015
DEL-0000337,MAN-000037,MI-0000433,FPS-0035,VEH-0010,206,205,2026-01-06,205,0,VERIFIED,OFF-00032
DEL-0000338,MAN-000037,MI-0000434,FPS-0035,VEH-0010,149,150,2026-01-09,0,150,VERIFIED,OFF-00015
DEL-0000339,MAN-000037,MI-0000435,FPS-0460,VEH-0010,162,161,2026-01-07,161,0,VERIFIED,OFF-00056
DEL-0000340,MAN-000037,MI-0000436,FPS-0460,VEH-0010,132,129,2026-01-07,0,129,VARIANCE,OFF-00013
DEL-0000341,MAN-000037,MI-0000437,FPS-0510,VEH-0010,145,142,2026-01-09,142,0,VARIANCE,OFF-00035
DEL-0000342,MAN-000037,MI-0000438,FPS-0510,VEH-0010,125,124,2026-01-09,0,124,VERIFIED,OFF-00018
DEL-0000343,MAN-000037,MI-0000439,FPS-0235,VEH-0010,158,155,2026-01-06,155,0,VARIANCE,OFF-00034
DEL-0000344,MAN-000037,MI-0000440,FPS-0235,VEH-0010,122,120,2026-01-09,0,120,VARIANCE,OFF-00016
DEL-0000345,MAN-000037,MI-0000441,FPS-0385,VEH-0010,230,230,2026-01-09,230,0,VERIFIED,OFF-00058
DEL-0000346,MAN-000037,MI-0000442,FPS-0385,VEH-0010,160,159,2026-01-06,0,159,VERIFIED,OFF-00042
DEL-0000347,MAN-000037,MI-0000443,FPS-0110,VEH-0010,134,134,2026-01-09,134,0,VERIFIED,OFF-00057
DEL-0000348,MAN-000037,MI-0000444,FPS-0110,VEH-0010,124,123,2026-01-09,0,123,VERIFIED,OFF-00039
DEL-0000349,MAN-000038,MI-0000447,FPS-0010,VEH-0085,234,233,2026-01-08,233,0,VERIFIED,OFF-00025
DEL-0000350,MAN-000038,MI-0000448,FPS-0010,VEH-0085,161,158,2026-01-06,0,158,VARIANCE,OFF-00060
DEL-0000351,MAN-000038,MI-0000450,FPS-0210,VEH-0085,122,119,2026-01-07,0,119,VARIANCE,OFF-00016
DEL-0000352,MAN-000038,MI-0000454,FPS-0310,VEH-0085,124,121,2026-01-08,0,121,VARIANCE,OFF-00037
DEL-0000353,MAN-000038,MI-0000455,FPS-0485,VEH-0085,154,155,2026-01-09,155,0,VERIFIED,OFF-00055
DEL-0000354,MAN-000039,MI-0000459,FPS-0585,VEH-0085,148,148,2026-01-06,148,0,VERIFIED,OFF-00007
DEL-0000355,MAN-000039,MI-0000460,FPS-0585,VEH-0085,131,130,2026-01-07,0,130,VERIFIED,OFF-00055
DEL-0000356,MAN-000039,MI-0000461,FPS-0410,VEH-0085,193,193,2026-01-06,193,0,VERIFIED,OFF-00022
DEL-0000357,MAN-000039,MI-0000462,FPS-0410,VEH-0085,139,138,2026-01-09,0,138,VERIFIED,OFF-00030
DEL-0000358,MAN-000039,MI-0000464,FPS-0285,VEH-0085,160,157,2026-01-07,0,157,VARIANCE,OFF-00007
DEL-0000359,MAN-000039,MI-0000466,FPS-0135,VEH-0085,129,126,2026-01-09,0,126,VARIANCE,OFF-00039
DEL-0000360,MAN-000040,MI-0000470,FPS-0335,VEH-0060,163,160,2026-01-07,0,160,VARIANCE,OFF-00009
DEL-0000361,MAN-000040,MI-0000480,FPS-0435,VEH-0060,146,145,2026-01-08,0,145,VERIFIED,OFF-00043
DEL-0000362,MAN-000041,MI-0000481,FPS-0011,VEH-0111,149,148,2026-01-08,148,0,VERIFIED,OFF-00016
DEL-0000363,MAN-000041,MI-0000483,FPS-0261,VEH-0111,97,95,2026-01-07,95,0,VARIANCE,OFF-00049
DEL-0000364,MAN-000041,MI-0000489,FPS-0436,VEH-0111,127,126,2026-01-08,126,0,VERIFIED,OFF-00040
DEL-0000365,MAN-000041,MI-0000492,FPS-0586,VEH-0111,125,123,2026-01-06,0,123,VARIANCE,OFF-00027
DEL-0000366,MAN-000042,MI-0000494,FPS-0211,VEH-0011,129,127,2026-01-06,0,127,VARIANCE,OFF-00047
DEL-0000367,MAN-000042,MI-0000496,FPS-0311,VEH-0011,158,157,2026-01-06,0,157,VERIFIED,OFF-00010
DEL-0000368,MAN-000042,MI-0000497,FPS-0286,VEH-0011,161,159,2026-01-07,159,0,VERIFIED,OFF-00024
DEL-0000369,MAN-000042,MI-0000499,FPS-0336,VEH-0011,208,207,2026-01-09,207,0,VERIFIED,OFF-00023
DEL-0000370,MAN-000042,MI-0000500,FPS-0336,VEH-0011,159,160,2026-01-09,0,160,VERIFIED,OFF-00021
DEL-0000371,MAN-000042,MI-0000503,FPS-0536,VEH-0011,150,149,2026-01-07,149,0,VERIFIED,OFF-00059
DEL-0000372,MAN-000042,MI-0000504,FPS-0536,VEH-0011,145,144,2026-01-09,0,144,VERIFIED,OFF-00007
DEL-0000373,MAN-000043,MI-0000505,FPS-0561,VEH-0111,150,149,2026-01-07,149,0,VERIFIED,OFF-00061
DEL-0000374,MAN-000043,MI-0000506,FPS-0561,VEH-0111,126,125,2026-01-07,0,125,VERIFIED,OFF-00009
DEL-0000375,MAN-000043,MI-0000507,FPS-0036,VEH-0111,186,184,2026-01-06,184,0,VERIFIED,OFF-00060
DEL-0000376,MAN-000043,MI-0000508,FPS-0036,VEH-0111,144,145,2026-01-07,0,145,VERIFIED,OFF-00037
DEL-0000377,MAN-000043,MI-0000509,FPS-0236,VEH-0111,154,151,2026-01-07,151,0,VARIANCE,OFF-00009
DEL-0000378,MAN-000043,MI-0000510,FPS-0236,VEH-0111,133,130,2026-01-08,0,130,VARIANCE,OFF-00024
DEL-0000379,MAN-000043,MI-0000511,FPS-0411,VEH-0111,159,159,2026-01-08,159,0,VERIFIED,OFF-00063
DEL-0000380,MAN-000043,MI-0000512,FPS-0411,VEH-0111,135,133,2026-01-07,0,133,VERIFIED,OFF-00053
DEL-0000381,MAN-000043,MI-0000513,FPS-0186,VEH-0111,213,213,2026-01-07,213,0,VERIFIED,OFF-00034
DEL-0000382,MAN-000043,MI-0000514,FPS-0186,VEH-0111,168,169,2026-01-09,0,169,VERIFIED,OFF-00061
DEL-0000383,MAN-000043,MI-0000515,FPS-0461,VEH-0111,185,184,2026-01-08,184,0,VERIFIED,OFF-00028
DEL-0000384,MAN-000043,MI-0000516,FPS-0461,VEH-0111,136,137,2026-01-07,0,137,VERIFIED,OFF-00035
DEL-0000385,MAN-000044,MI-0000517,FPS-0136,VEH-0136,189,188,2026-01-07,188,0,VERIFIED,OFF-00045
DEL-0000386,MAN-000044,MI-0000518,FPS-0136,VEH-0136,152,151,2026-01-08,0,151,VERIFIED,OFF-00022
DEL-0000387,MAN-000044,MI-0000519,FPS-0061,VEH-0136,135,135,2026-01-09,135,0,VERIFIED,OFF-00021
DEL-0000388,MAN-000044,MI-0000520,FPS-0061,VEH-0136,125,125,2026-01-07,0,125,VERIFIED,OFF-00012
DEL-0000389,MAN-000044,MI-0000521,FPS-0086,VEH-0136,149,147,2026-01-10,147,0,VERIFIED,OFF-00047
DEL-0000390,MAN-000044,MI-0000522,FPS-0086,VEH-0136,128,128,2026-01-10,0,128,VERIFIED,OFF-00046
DEL-0000391,MAN-000044,MI-0000523,FPS-0111,VEH-0136,157,157,2026-01-09,157,0,VERIFIED,OFF-00050
DEL-0000392,MAN-000044,MI-0000524,FPS-0111,VEH-0136,126,125,2026-01-08,0,125,VERIFIED,OFF-00060
DEL-0000393,MAN-000044,MI-0000525,FPS-0486,VEH-0136,190,188,2026-01-08,188,0,VERIFIED,OFF-00057
DEL-0000394,MAN-000044,MI-0000526,FPS-0486,VEH-0136,151,149,2026-01-09,0,149,VERIFIED,OFF-00060
DEL-0000395,MAN-000044,MI-0000527,FPS-0361,VEH-0136,151,149,2026-01-09,149,0,VERIFIED,OFF-00048
DEL-0000396,MAN-000044,MI-0000528,FPS-0361,VEH-0136,128,127,2026-01-09,0,127,VERIFIED,OFF-00040
DEL-0000397,MAN-000046,MI-0000541,FPS-0062,VEH-0062,153,154,2026-01-07,154,0,VERIFIED,OFF-00033
DEL-0000398,MAN-000046,MI-0000542,FPS-0062,VEH-0062,129,133,2026-01-07,0,133,VARIANCE,OFF-00040
DEL-0000399,MAN-000046,MI-0000543,FPS-0412,VEH-0062,188,196,2026-01-06,196,0,REJECTED,OFF-00065
DEL-0000400,MAN-000046,MI-0000544,FPS-0412,VEH-0062,150,155,2026-01-08,0,155,VARIANCE,OFF-00059
DEL-0000401,MAN-000046,MI-0000545,FPS-0087,VEH-0062,145,149,2026-01-09,149,0,VARIANCE,OFF-00034
DEL-0000402,MAN-000046,MI-0000546,FPS-0087,VEH-0062,122,128,2026-01-08,0,128,REJECTED,OFF-00040
DEL-0000403,MAN-000046,MI-0000547,FPS-0012,VEH-0062,194,196,2026-01-07,196,0,VERIFIED,OFF-00028
DEL-0000404,MAN-000046,MI-0000548,FPS-0012,VEH-0062,160,164,2026-01-07,0,164,VARIANCE,OFF-00058
DEL-0000405,MAN-000046,MI-0000549,FPS-0212,VEH-0062,145,136,2026-01-08,136,0,REJECTED,OFF-00052
DEL-0000406,MAN-000046,MI-0000550,FPS-0212,VEH-0062,117,116,2026-01-09,0,116,VERIFIED,OFF-00042
DEL-0000407,MAN-000046,MI-0000551,FPS-0187,VEH-0062,180,180,2026-01-08,180,0,VERIFIED,OFF-00030
DEL-0000408,MAN-000046,MI-0000552,FPS-0187,VEH-0062,128,123,2026-01-07,0,123,REJECTED,OFF-00059
DEL-0000409,MAN-000047,MI-0000553,FPS-0387,VEH-0037,290,292,2026-01-08,292,0,VERIFIED,OFF-00042
DEL-0000410,MAN-000047,MI-0000554,FPS-0387,VEH-0037,222,219,2026-01-08,0,219,VERIFIED,OFF-00053
DEL-0000411,MAN-000047,MI-0000555,FPS-0037,VEH-0037,1150,1127,2026-01-08,1127,0,VARIANCE,OFF-00009
DEL-0000412,MAN-000047,MI-0000556,FPS-0037,VEH-0037,159,160,2026-01-09,0,160,VERIFIED,OFF-00028
DEL-0000413,MAN-000047,MI-0000557,FPS-0362,VEH-0037,144,143,2026-01-06,143,0,VERIFIED,OFF-00066
DEL-0000414,MAN-000047,MI-0000558,FPS-0362,VEH-0037,131,131,2026-01-09,0,131,VERIFIED,OFF-00043
DEL-0000415,MAN-000047,MI-0000559,FPS-0487,VEH-0037,138,135,2026-01-08,135,0,VARIANCE,OFF-00057
DEL-0000416,MAN-000047,MI-0000560,FPS-0487,VEH-0037,119,117,2026-01-09,0,117,VARIANCE,OFF-00028
DEL-0000417,MAN-000047,MI-0000561,FPS-0287,VEH-0037,276,270,2026-01-07,270,0,VARIANCE,OFF-00007
DEL-0000418,MAN-000047,MI-0000562,FPS-0287,VEH-0037,184,184,2026-01-09,0,184,VERIFIED,OFF-00033
DEL-0000419,MAN-000047,MI-0000563,FPS-0312,VEH-0037,226,227,2026-01-09,227,0,VERIFIED,OFF-00030
DEL-0000420,MAN-000047,MI-0000564,FPS-0312,VEH-0037,161,162,2026-01-07,0,162,VERIFIED,OFF-00030
DEL-0000421,MAN-000048,MI-0000569,FPS-0537,VEH-0062,148,148,2026-01-08,148,0,VERIFIED,OFF-00012
DEL-0000422,MAN-000049,MI-0000577,FPS-0013,VEH-0013,210,205,2026-01-08,205,0,VARIANCE,OFF-00044
DEL-0000423,MAN-000049,MI-0000578,FPS-0013,VEH-0013,162,163,2026-01-08,0,163,VERIFIED,OFF-00039
DEL-0000424,MAN-000049,MI-0000579,FPS-0363,VEH-0013,149,147,2026-01-09,147,0,VERIFIED,OFF-00010
DEL-0000425,MAN-000049,MI-0000580,FPS-0363,VEH-0013,128,125,2026-01-07,0,125,VARIANCE,OFF-00052
DEL-0000426,MAN-000049,MI-0000581,FPS-0388,VEH-0013,148,148,2026-01-09,148,0,VERIFIED,OFF-00035
DEL-0000427,MAN-000049,MI-0000582,FPS-0388,VEH-0013,126,123,2026-01-07,0,123,VARIANCE,OFF-00056
