transaction_id,beneficiary_id,fps_id,cycle,commodity,quantity_kg,transaction_time,status,receipt_number
EPOS-00000229,BEN-009621,FPS-0596,2026-01,RICE,9,2026-01-10T09:00:00,SUCCESS,RCT861021
EPOS-00000230,BEN-009621,FPS-0596,2026-01,WHEAT,6,2026-01-20T12:00:00,SUCCESS,RCT657704
EPOS-00000231,BEN-000399,FPS-0596,2026-01,RICE,8,2026-01-13T16:00:00,SUCCESS,RCT307250
EPOS-00000232,BEN-000399,FPS-0596,2026-01,WHEAT,5,2026-01-21T10:00:00,SUCCESS,RCT139003
EPOS-00000233,BEN-007948,FPS-0596,2026-01,RICE,13,2026-01-20T11:00:00,SUCCESS,RCT616060
EPOS-00000234,BEN-007948,FPS-0596,2026-01,WHEAT,8,2026-01-15T10:00:00,SUCCESS,RCT336812
EPOS-00000235,BEN-008249,FPS-0596,2026-01,RICE,8,2026-01-13T15:00:00,SUCCESS,RCT221692
EPOS-00000236,BEN-008249,FPS-0596,2026-01,WHEAT,3,2026-01-18T09:00:00,SUCCESS,RCT301784
EPOS-00000237,BEN-005713,FPS-0596,2026-01,RICE,16,2026-01-16T17:00:00,SUCCESS,RCT600523
EPOS-00000238,BEN-005713,FPS-0596,2026-01,WHEAT,10,2026-01-13T11:00:00,SUCCESS,RCT394968
EPOS-00000239,BEN-004010,FPS-0596,2026-01,RICE,5,2026-01-20T17:00:00,SUCCESS,RCT187673
EPOS-00000240,BEN-004010,FPS-0596,2026-01,WHEAT,3,2026-01-23T17:00:00,SUCCESS,RCT807141
EPOS-00000241,BEN-004888,FPS-0596,2026-01,RICE,7,2026-01-10T17:00:00,SUCCESS,RCT448168
EPOS-00000242,BEN-004888,FPS-0596,2026-01,WHEAT,4,2026-01-16T09:00:00,SUCCESS,RCT578121
EPOS-00000243,BEN-002549,FPS-0596,2026-01,RICE,7,2026-01-13T15:00:00,CANCELLED,RCT387115
EPOS-00000244,BEN-002549,FPS-0596,2026-01,WHEAT,5,2026-01-10T15:00:00,SUCCESS,RCT288833
EPOS-00000245,BEN-004158,FPS-0398,2026-01,RICE,9,2026-01-13T12:00:00,SUCCESS,RCT983174
EPOS-00000246,BEN-004158,FPS-0398,2026-01,WHEAT,4,2026-01-12T17:00:00,SUCCESS,RCT126549
EPOS-00000247,BEN-000155,FPS-0398,2026-01,RICE,3,2026-01-15T14:00:00,SUCCESS,RCT880772
EPOS-00000248,BEN-000155,FPS-0398,2026-01,WHEAT,2,2026-01-13T09:00:00,SUCCESS,RCT189655
EPOS-00000249,BEN-003262,FPS-0398,2026-01,RICE,5,2026-01-21T16:00:00,CANCELLED,RCT344218
EPOS-00000250,BEN-003262,FPS-0398,2026-01,WHEAT,3,2026-01-16T14:00:00,FAILED,RCT983949
EPOS-00000251,BEN-003351,FPS-0398,2026-01,RICE,10,2026-01-15T16:00:00,SUCCESS,RCT403500
EPOS-00000252,BEN-003351,FPS-0398,2026-01,WHEAT,6,2026-01-10T16:00:00,SUCCESS,RCT799266
EPOS-00000253,BEN-008374,FPS-0398,2026-01,RICE,11,2026-01-21T16:00:00,SUCCESS,RCT749894
EPOS-00000254,BEN-008374,FPS-0398,2026-01,WHEAT,7,2026-01-10T09:00:00,SUCCESS,RCT943056
EPOS-00000255,BEN-001586,FPS-0398,2026-01,RICE,8,2026-01-21T13:00:00,FAILED,RCT259880
EPOS-00000256,BEN-001586,FPS-0398,2026-01,WHEAT,5,2026-01-17T16:00:00,CANCELLED,RCT200977
EPOS-00000257,BEN-009752,FPS-0398,2026-01,RICE,18,2026-01-15T12:00:00,SUCCESS,RCT153515
EPOS-00000258,BEN-009752,FPS-0398,2026-01,WHEAT,12,2026-01-16T12:00:00,SUCCESS,RCT805733
EPOS-00000259,BEN-002325,FPS-0398,2026-01,RICE,8,2026-01-22T16:00:00,SUCCESS,RCT580390
EPOS-00000260,BEN-002325,FPS-0398,2026-01,WHEAT,8,2026-01-23T15:00:00,SUCCESS,RCT635613
EPOS-00000261,BEN-005804,FPS-0398,2026-01,RICE,10,2026-01-20T11:00:00,CANCELLED,RCT740766
EPOS-00000262,BEN-005804,FPS-0398,2026-01,WHEAT,8,2026-01-10T11:00:00,SUCCESS,RCT970300
EPOS-00000263,BEN-005218,FPS-0398,2026-01,RICE,10,2026-01-10T17:00:00,SUCCESS,RCT778495
EPOS-00000264,BEN-005218,FPS-0398,2026-01,WHEAT,8,2026-01-14T13:00:00,SUCCESS,RCT103455
EPOS-00000265,BEN-005698,FPS-0315,2026-01,RICE,8,2026-01-10T09:00:00,SUCCESS,RCT287973
EPOS-00000266,BEN-005698,FPS-0315,2026-01,WHEAT,5,2026-01-22T11:00:00,SUCCESS,RCT412843
EPOS-00000267,BEN-001128,FPS-0315,2026-01,RICE,19,2026-01-16T14:00:00,SUCCESS,RCT761466
EPOS-00000268,BEN-001128,FPS-0315,2026-01,WHEAT,11,2026-01-17T14:00:00,SUCCESS,RCT804536
EPOS-00000269,BEN-008626,FPS-0315,2026-01,RICE,8,2026-01-12T11:00:00,SUCCESS,RCT734840
EPOS-00000270,BEN-008626,FPS-0315,2026-01,WHEAT,4,2026-01-17T11:00:00,SUCCESS,RCT106771
EPOS-00000271,BEN-004724,FPS-0315,2026-01,RICE,8,2026-01-18T12:00:00,SUCCESS,RCT682804
EPOS-00000272,BEN-004724,FPS-0315,2026-01,WHEAT,5,2026-01-14T11:00:00,SUCCESS,RCT899314
EPOS-00000273,BEN-002487,FPS-0315,2026-01,RICE,2,2026-01-15T09:00:00,FAILED,RCT766588
EPOS-00000274,BEN-002487,FPS-0315,2026-01,WHEAT,1,2026-01-14T09:00:00,SUCCESS,RCT690580
EPOS-00000275,BEN-006791,FPS-0315,2026-01,RICE,7,2026-01-22T12:00:00,SUCCESS,RCT518517
EPOS-00000276,BEN-006791,FPS-0315,2026-01,WHEAT,10,2026-01-19T14:00:00,SUCCESS,RCT175442
EPOS-00000277,BEN-007693,FPS-0315,2026-01,RICE,11,2026-01-10T09:00:00,SUCCESS,RCT235143
EPOS-00000278,BEN-007693,FPS-0315,2026-01,WHEAT,6,2026-01-25T13:00:00,SUCCESS,RCT713538
EPOS-00000279,BEN-003281,FPS-0315,2026-01,RICE,8,2026-01-14T17:00:00,SUCCESS,RCT333776
EPOS-00000280,BEN-003281,FPS-0315,2026-01,WHEAT,4,2026-01-24T11:00:00,FAILED,RCT484370
EPOS-00000281,BEN-001844,FPS-0315,2026-01,RICE,5,2026-01-20T15:00:00,SUCCESS,RCT752248
EPOS-00000282,BEN-001844,FPS-0315,2026-01,WHEAT,3,2026-01-11T17:00:00,SUCCESS,RCT907500
EPOS-00000283,BEN-005890,FPS-0315,2026-01,RICE,4,2026-01-16T12:00:00,SUCCESS,RCT580297
EPOS-00000284,BEN-005890,FPS-0315,2026-01,WHEAT,5,2026-01-20T09:00:00,SUCCESS,RCT936168
EPOS-00000285,BEN-004193,FPS-0315,2026-01,RICE,8,2026-01-16T12:00:00,SUCCESS,RCT898023
EPOS-00000286,BEN-004193,FPS-0315,2026-01,WHEAT,5,2026-01-17T13:00:00,SUCCESS,RCT419348
EPOS-00000287,BEN-000959,FPS-0180,2026-01,RICE,19,2026-01-15T09:00:00,CANCELLED,RCT577809
EPOS-00000288,BEN-000959,FPS-0180,2026-01,WHEAT,12,2026-01-22T16:00:00,CANCELLED,RCT334223
EPOS-00000289,BEN-002203,FPS-0180,2026-01,RICE,5,2026-01-14T10:00:00,SUCCESS,RCT856332
EPOS-00000290,BEN-002203,FPS-0180,2026-01,WHEAT,3,2026-01-15T12:00:00,SUCCESS,RCT542856
EPOS-00000291,BEN-006482,FPS-0180,2026-01,RICE,7,2026-01-22T09:00:00,SUCCESS,RCT179999
EPOS-00000292,BEN-006482,FPS-0180,2026-01,WHEAT,5,2026-01-16T13:00:00,SUCCESS,RCT312497
EPOS-00000293,BEN-004120,FPS-0180,2026-01,RICE,7,2026-01-22T10:00:00,SUCCESS,RCT910614
EPOS-00000294,BEN-004120,FPS-0180,2026-01,WHEAT,5,2026-01-19T13:00:00,SUCCESS,RCT295550
EPOS-00000295,BEN-001917,FPS-0180,2026-01,RICE,5,2026-01-14T17:00:00,SUCCESS,RCT561966
EPOS-00000296,BEN-001917,FPS-0180,2026-01,WHEAT,2,2026-01-12T09:00:00,SUCCESS,RCT486389
EPOS-00000297,BEN-008020,FPS-0180,2026-01,RICE,7,2026-01-19T11:00:00,SUCCESS,RCT564225
EPOS-00000298,BEN-008020,FPS-0180,2026-01,WHEAT,6,2026-01-25T09:00:00,CANCELLED,RCT743925
EPOS-00000299,BEN-000821,FPS-0180,2026-01,RICE,8,2026-01-15T14:00:00,CANCELLED,RCT391828
EPOS-00000300,BEN-000821,FPS-0180,2026-01,WHEAT,12,2026-01-24T14:00:00,SUCCESS,RCT805650
EPOS-00000301,BEN-008260,FPS-0180,2026-01,RICE,16,2026-01-11T13:00:00,SUCCESS,RCT380955
EPOS-00000302,BEN-008260,FPS-0180,2026-01,WHEAT,9,2026-01-23T10:00:00,FAILED,RCT349541
EPOS-00000303,BEN-007630,FPS-0407,2026-01,RICE,9,2026-01-13T14:00:00,SUCCESS,RCT515705
EPOS-00000304,BEN-007630,FPS-0407,2026-01,WHEAT,6,2026-01-16T17:00:00,SUCCESS,RCT832973
EPOS-00000305,BEN-004729,FPS-0407,2026-01,RICE,5,2026-01-13T13:00:00,SUCCESS,RCT827958
EPOS-00000306,BEN-004729,FPS-0407,2026-01,WHEAT,3,2026-01-17T16:00:00,SUCCESS,RCT515901
EPOS-00000307,BEN-009584,FPS-0407,2026-01,RICE,7,2026-01-24T17:00:00,CANCELLED,RCT251638
EPOS-00000308,BEN-009584,FPS-0407,2026-01,WHEAT,4,2026-01-15T11:00:00,SUCCESS,RCT205569
EPOS-00000309,BEN-004810,FPS-0407,2026-01,RICE,14,2026-01-18T13:00:00,SUCCESS,RCT326738
EPOS-00000310,BEN-004810,FPS-0407,2026-01,WHEAT,8,2026-01-16T09:00:00,SUCCESS,RCT835774
EPOS-00000311,BEN-005130,FPS-0407,2026-01,RICE,4,2026-01-19T16:00:00,SUCCESS,RCT761631
EPOS-00000312,BEN-005130,FPS-0407,2026-01,WHEAT,5,2026-01-16T16:00:00,CANCELLED,RCT817181
EPOS-00000313,BEN-001466,FPS-0407,2026-01,RICE,14,2026-01-10T17:00:00,SUCCESS,RCT166566
EPOS-00000314,BEN-001466,FPS-0407,2026-01,WHEAT,4,2026-01-17T17:00:00,SUCCESS,RCT486642
EPOS-00000315,BEN-008397,FPS-0407,2026-01,RICE,10,2026-01-16T13:00:00,SUCCESS,RCT321164
EPOS-00000316,BEN-008397,FPS-0407,2026-01,WHEAT,7,2026-01-24T11:00:00,SUCCESS,RCT184952
EPOS-00000317,BEN-007025,FPS-0407,2026-01,RICE,2,2026-01-11T15:00:00,SUCCESS,RCT376888
EPOS-00000318,BEN-007025,FPS-0407,2026-01,WHEAT,1,2026-01-21T15:00:00,SUCCESS,RCT812737
EPOS-00000319,BEN-007088,FPS-0407,2026-01,RICE,16,2026-01-23T16:00:00,SUCCESS,RCT161210
EPOS-00000320,BEN-007088,FPS-0407,2026-01,WHEAT,14,2026-01-13T17:00:00,FAILED,RCT965606
EPOS-00000321,BEN-000860,FPS-0407,2026-01,RICE,19,2026-01-21T10:00:00,SUCCESS,RCT748884
EPOS-00000322,BEN-000860,FPS-0407,2026-01,WHEAT,12,2026-01-23T11:00:00,SUCCESS,RCT640758
EPOS-00000323,BEN-003848,FPS-0407,2026-01,RICE,18,2026-01-20T15:00:00,SUCCESS,RCT430897
EPOS-00000324,BEN-003848,FPS-0407,2026-01,WHEAT,7,2026-01-14T16:00:00,CANCELLED,RCT169353
EPOS-00000325,BEN-003142,FPS-0578,2026-01,RICE,5,2026-01-21T16:00:00,SUCCESS,RCT986877
EPOS-00000326,BEN-003142,FPS-0578,2026-01,WHEAT,8,2026-01-11T14:00:00,SUCCESS,RCT595187
EPOS-00000327,BEN-005495,FPS-0578,2026-01,RICE,19,2026-01-16T15:00:00,SUCCESS,RCT983341
EPOS-00000328,BEN-005495,FPS-0578,2026-01,WHEAT,13,2026-01-22T17:00:00,SUCCESS,RCT658640
EPOS-00000329,BEN-001926,FPS-0578,2026-01,RICE,21,2026-01-18T11:00:00,FAILED,RCT165923
EPOS-00000330,BEN-001926,FPS-0578,2026-01,WHEAT,11,2026-01-10T17:00:00,SUCCESS,RCT122613
EPOS-00000331,BEN-007068,FPS-0578,2026-01,RICE,9,2026-01-17T16:00:00,SUCCESS,RCT227565
EPOS-00000332,BEN-007068,FPS-0578,2026-01,WHEAT,4,2026-01-22T16:00:00,SUCCESS,RCT961596
EPOS-00000333,BEN-008661,FPS-0578,2026-01,RICE,9,2026-01-10T14:00:00,SUCCESS,RCT340834
EPOS-00000334,BEN-008661,FPS-0578,2026-01,WHEAT,7,2026-01-22T09:00:00,CANCELLED,RCT158900
EPOS-00000335,BEN-009153,FPS-0578,2026-01,RICE,16,2026-01-13T09:00:00,SUCCESS,RCT170878
EPOS-00000336,BEN-009153,FPS-0578,2026-01,WHEAT,12,2026-01-13T13:00:00,SUCCESS,RCT447743
EPOS-00000337,BEN-003857,FPS-0578,2026-01,RICE,7,2026-01-13T17:00:00,SUCCESS,RCT929426
EPOS-00000338,BEN-003857,FPS-0578,2026-01,WHEAT,9,2026-01-17T17:00:00,SUCCESS,RCT971325
EPOS-00000339,BEN-009501,FPS-0122,2026-01,RICE,12,2026-01-13T15:00:00,SUCCESS,RCT306916
EPOS-00000340,BEN-009501,FPS-0122,2026-01,WHEAT,5,2026-01-22T11:00:00,SUCCESS,RCT979876
EPOS-00000341,BEN-001291,FPS-0122,2026-01,RICE,5,2026-01-24T13:00:00,SUCCESS,RCT312112
EPOS-00000342,BEN-001291,FPS-0122,2026-01,WHEAT,3,2026-01-24T12:00:00,SUCCESS,RCT933368
EPOS-00000343,BEN-006129,FPS-0122,2026-01,RICE,8,2026-01-18T10:00:00,SUCCESS,RCT148786
EPOS-00000344,BEN-006129,FPS-0122,2026-01,WHEAT,3,2026-01-10T13:00:00,SUCCESS,RCT383944
EPOS-00000345,BEN-008911,FPS-0122,2026-01,RICE,10,2026-01-12T12:00:00,CANCELLED,RCT397769
EPOS-00000346,BEN-008911,FPS-0122,2026-01,WHEAT,7,2026-01-23T10:00:00,SUCCESS,RCT722178
EPOS-00000347,BEN-009158,FPS-0122,2026-01,RICE,5,2026-01-25T12:00:00,CANCELLED,RCT224414
EPOS-00000348,BEN-009158,FPS-0122,2026-01,WHEAT,3,2026-01-11T17:00:00,SUCCESS,RCT788580
EPOS-00000349,BEN-007172,FPS-0122,2026-01,RICE,9,2026-01-13T12:00:00,SUCCESS,RCT736156
EPOS-00000350,BEN-007172,FPS-0122,2026-01,WHEAT,4,2026-01-11T14:00:00,SUCCESS,RCT773726
EPOS-00000351,BEN-008380,FPS-0122,2026-01,RICE,18,2026-01-18T15:00:00,SUCCESS,RCT534727
EPOS-00000352,BEN-008380,FPS-0122,2026-01,WHEAT,11,2026-01-13T15:00:00,SUCCESS,RCT533930
EPOS-00000353,BEN-008505,FPS-0122,2026-01,RICE,10,2026-01-18T11:00:00,SUCCESS,RCT491408
EPOS-00000354,BEN-008505,FPS-0122,2026-01,WHEAT,8,2026-01-17T13:00:00,FAILED,RCT760977
EPOS-00000355,BEN-002997,FPS-0006,2026-01,RICE,11,2026-01-14T10:00:00,FAILED,RCT233237
EPOS-00000356,BEN-002997,FPS-0006,2026-01,WHEAT,4,2026-01-15T14:00:00,FAILED,RCT769632
EPOS-00000357,BEN-005921,FPS-0006,2026-01,RICE,7,2026-01-25T13:00:00,SUCCESS,RCT614428
EPOS-00000358,BEN-005921,FPS-0006,2026-01,WHEAT,5,2026-01-10T15:00:00,SUCCESS,RCT223920
EPOS-00000359,BEN-002252,FPS-0006,2026-01,RICE,14,2026-01-10T17:00:00,SUCCESS,RCT895100
EPOS-00000360,BEN-002252,FPS-0006,2026-01,WHEAT,8,2026-01-17T10:00:00,SUCCESS,RCT468771
EPOS-00000361,BEN-000412,FPS-0006,2026-01,RICE,20,2026-01-18T16:00:00,SUCCESS,RCT397784
EPOS-00000362,BEN-000412,FPS-0006,2026-01,WHEAT,12,2026-01-20T17:00:00,SUCCESS,RCT273253
EPOS-00000363,BEN-001242,FPS-0006,2026-01,RICE,17,2026-01-21T14:00:00,SUCCESS,RCT123128
EPOS-00000364,BEN-001242,FPS-0006,2026-01,WHEAT,10,2026-01-17T15:00:00,SUCCESS,RCT322149
EPOS-00000365,BEN-009383,FPS-0006,2026-01,RICE,5,2026-01-19T12:00:00,SUCCESS,RCT130403
EPOS-00000366,BEN-009383,FPS-0006,2026-01,WHEAT,3,2026-01-15T15:00:00,SUCCESS,RCT984845
EPOS-00000367,BEN-005006,FPS-0006,2026-01,RICE,20,2026-01-17T15:00:00,SUCCESS,RCT675334
EPOS-00000368,BEN-005006,FPS-0006,2026-01,WHEAT,11,2026-01-19T12:00:00,SUCCESS,RCT298140
EPOS-00000369,BEN-009828,FPS-0006,2026-01,RICE,7,2026-01-23T10:00:00,SUCCESS,RCT484564
EPOS-00000370,BEN-009828,FPS-0006,2026-01,WHEAT,4,2026-01-12T17:00:00,SUCCESS,RCT935292
EPOS-00000371,BEN-005064,FPS-0006,2026-01,RICE,16,2026-01-21T10:00:00,SUCCESS,RCT861409
EPOS-00000372,BEN-005064,FPS-0006,2026-01,WHEAT,13,2026-01-15T13:00:00,CANCELLED,RCT266690
EPOS-00000373,BEN-008982,FPS-0006,2026-01,RICE,11,2026-01-10T11:00:00,FAILED,RCT378740
EPOS-00000374,BEN-008982,FPS-0006,2026-01,WHEAT,6,2026-01-25T16:00:00,SUCCESS,RCT876631
EPOS-00000375,BEN-006581,FPS-0006,2026-01,RICE,19,2026-01-12T15:00:00,SUCCESS,RCT796779
EPOS-00000376,BEN-006581,FPS-0006,2026-01,WHEAT,13,2026-01-13T13:00:00,FAILED,RCT916572
EPOS-00000377,BEN-001393,FPS-0006,2026-01,RICE,5,2026-01-17T14:00:00,SUCCESS,RCT409206
EPOS-00000378,BEN-001393,FPS-0006,2026-01,WHEAT,2,2026-01-13T17:00:00,SUCCESS,RCT474894
EPOS-00000379,BEN-004617,FPS-0355,2026-01,RICE,8,2026-01-23T11:00:00,SUCCESS,RCT423384
EPOS-00000380,BEN-004617,FPS-0355,2026-01,WHEAT,7,2026-01-24T13:00:00,SUCCESS,RCT395410
EPOS-00000381,BEN-007152,FPS-0355,2026-01,RICE,7,2026-01-19T17:00:00,SUCCESS,RCT712821
EPOS-00000382,BEN-007152,FPS-0355,2026-01,WHEAT,9,2026-01-10T17:00:00,SUCCESS,RCT404040
EPOS-00000383,BEN-002049,FPS-0355,2026-01,RICE,8,2026-01-20T13:00:00,SUCCESS,RCT491316
EPOS-00000384,BEN-002049,FPS-0355,2026-01,WHEAT,8,2026-01-25T10:00:00,SUCCESS,RCT199225
EPOS-00000385,BEN-005193,FPS-0355,2026-01,RICE,10,2026-01-14T13:00:00,SUCCESS,RCT927717
EPOS-00000386,BEN-005193,FPS-0355,2026-01,WHEAT,7,2026-01-19T11:00:00,SUCCESS,RCT872921
EPOS-00000387,BEN-005966,FPS-0355,2026-01,RICE,7,2026-01-24T14:00:00,SUCCESS,RCT463680
EPOS-00000388,BEN-005966,FPS-0355,2026-01,WHEAT,8,2026-01-10T12:00:00,SUCCESS,RCT975493
EPOS-00000389,BEN-004323,FPS-0355,2026-01,RICE,11,2026-01-17T14:00:00,SUCCESS,RCT747021
EPOS-00000390,BEN-004323,FPS-0355,2026-01,WHEAT,6,2026-01-15T10:00:00,SUCCESS,RCT620046
EPOS-00000391,BEN-003626,FPS-0355,2026-01,RICE,8,2026-01-21T16:00:00,SUCCESS,RCT472143
EPOS-00000392,BEN-003626,FPS-0355,2026-01,WHEAT,5,2026-01-25T10:00:00,SUCCESS,RCT129104
EPOS-00000393,BEN-003961,FPS-0355,2026-01,RICE,8,2026-01-12T15:00:00,SUCCESS,RCT407870
EPOS-00000394,BEN-003961,FPS-0355,2026-01,WHEAT,4,2026-01-24T13:00:00,SUCCESS,RCT399868
EPOS-00000395,BEN-007298,FPS-0355,2026-01,RICE,17,2026-01-13T10:00:00,SUCCESS,RCT734534
EPOS-00000396,BEN-007298,FPS-0355,2026-01,WHEAT,11,2026-01-22T10:00:00,SUCCESS,RCT946857
EPOS-00000397,BEN-003302,FPS-0103,2026-01,RICE,20,2026-01-13T17:00:00,SUCCESS,RCT602735
EPOS-00000398,BEN-003302,FPS-0103,2026-01,WHEAT,11,2026-01-20T10:00:00,CANCELLED,RCT341874
EPOS-00000399,BEN-003034,FPS-0103,2026-01,RICE,11,2026-01-16T12:00:00,SUCCESS,RCT249048
EPOS-00000400,BEN-003034,FPS-0103,2026-01,WHEAT,11,2026-01-20T15:00:00,SUCCESS,RCT656367
EPOS-00000401,BEN-009378,FPS-0103,2026-01,RICE,10,2026-01-20T15:00:00,SUCCESS,RCT124294
EPOS-00000402,BEN-009378,FPS-0103,2026-01,WHEAT,7,2026-01-19T14:00:00,SUCCESS,RCT633131
EPOS-00000403,BEN-003719,FPS-0103,2026-01,RICE,18,2026-01-22T13:00:00,SUCCESS,RCT291981
EPOS-00000404,BEN-003719,FPS-0103,2026-01,WHEAT,6,2026-01-22T09:00:00,SUCCESS,RCT658369
EPOS-00000405,BEN-009812,FPS-0103,2026-01,RICE,5,2026-01-18T10:00:00,SUCCESS,RCT489279
EPOS-00000406,BEN-009812,FPS-0103,2026-01,WHEAT,4,2026-01-25T10:00:00,SUCCESS,RCT194824
EPOS-00000407,BEN-009313,FPS-0103,2026-01,RICE,11,2026-01-19T17:00:00,SUCCESS,RCT533598
EPOS-00000408,BEN-009313,FPS-0103,2026-01,WHEAT,7,2026-01-14T15:00:00,SUCCESS,RCT305981
EPOS-00000409,BEN-009806,FPS-0103,2026-01,RICE,8,2026-01-21T15:00:00,SUCCESS,RCT816129
EPOS-00000410,BEN-009806,FPS-0103,2026-01,WHEAT,4,2026-01-14T15:00:00,SUCCESS,RCT597173
EPOS-00000411,BEN-006045,FPS-0103,2026-01,RICE,7,2026-01-23T09:00:00,CANCELLED,RCT963055
EPOS-00000412,BEN-006045,FPS-0103,2026-01,WHEAT,3,2026-01-23T15:00:00,SUCCESS,RCT177948
EPOS-00000413,BEN-001339,FPS-0103,2026-01,RICE,16,2026-01-18T17:00:00,SUCCESS,RCT718909
EPOS-00000414,BEN-001339,FPS-0103,2026-01,WHEAT,12,2026-01-14T11:00:00,SUCCESS,RCT983057
EPOS-00000415,BEN-001428,FPS-0103,2026-01,RICE,10,2026-01-20T17:00:00,SUCCESS,RCT326442
EPOS-00000416,BEN-001428,FPS-0103,2026-01,WHEAT,7,2026-01-23T14:00:00,SUCCESS,RCT731221
EPOS-00000417,BEN-009464,FPS-0103,2026-01,RICE,12,2026-01-11T13:00:00,SUCCESS,RCT716964
EPOS-00000418,BEN-009464,FPS-0103,2026-01,WHEAT,8,2026-01-20T11:00:00,CANCELLED,RCT419751
EPOS-00000419,BEN-009590,FPS-0103,2026-01,RICE,18,2026-01-13T13:00:00,SUCCESS,RCT670660
EPOS-00000420,BEN-009590,FPS-0103,2026-01,WHEAT,13,2026-01-10T17:00:00,CANCELLED,RCT235112
EPOS-00000421,BEN-003105,FPS-0103,2026-01,RICE,20,2026-01-24T15:00:00,SUCCESS,RCT474878
EPOS-00000422,BEN-003105,FPS-0103,2026-01,WHEAT,12,2026-01-12T11:00:00,SUCCESS,RCT555047
EPOS-00000423,BEN-007493,FPS-0103,2026-01,RICE,12,2026-01-15T12:00:00,SUCCESS,RCT857141
EPOS-00000424,BEN-007493,FPS-0103,2026-01,WHEAT,5,2026-01-22T09:00:00,SUCCESS,RCT370294
EPOS-00000425,BEN-002771,FPS-0176,2026-01,RICE,16,2026-01-24T16:00:00,SUCCESS,RCT821359
EPOS-00000426,BEN-002771,FPS-0176,2026-01,WHEAT,7,2026-01-19T15:00:00,SUCCESS,RCT628736
EPOS-00000427,BEN-007773,FPS-0176,2026-01,RICE,10,2026-01-13T15:00:00,FAILED,RCT653319
EPOS-00000428,BEN-007773,FPS-0176,2026-01,WHEAT,8,2026-01-21T17:00:00,SUCCESS,RCT318695
EPOS-00000429,BEN-004653,FPS-0176,2026-01,RICE,15,2026-01-24T14:00:00,SUCCESS,RCT944200
EPOS-00000430,BEN-004653,FPS-0176,2026-01,WHEAT,13,2026-01-25T16:00:00,SUCCESS,RCT242533
EPOS-00000431,BEN-008379,FPS-0176,2026-01,RICE,2,2026-01-15T09:00:00,CANCELLED,RCT895813
EPOS-00000432,BEN-008379,FPS-0176,2026-01,WHEAT,1,2026-01-24T14:00:00,SUCCESS,RCT433577
EPOS-00000433,BEN-000877,FPS-0176,2026-01,RICE,10,2026-01-21T10:00:00,SUCCESS,RCT988837
EPOS-00000434,BEN-000877,FPS-0176,2026-01,WHEAT,8,2026-01-18T11:00:00,SUCCESS,RCT526314
EPOS-00000435,BEN-000466,FPS-0176,2026-01,RICE,5,2026-01-13T10:00:00,SUCCESS,RCT484240
EPOS-00000436,BEN-000466,FPS-0176,2026-01,WHEAT,2,2026-01-14T12:00:00,FAILED,RCT790857
EPOS-00000437,BEN-003180,FPS-0176,2026-01,RICE,4,2026-01-22T15:00:00,SUCCESS,RCT600347
EPOS-00000438,BEN-003180,FPS-0176,2026-01,WHEAT,4,2026-01-15T16:00:00,SUCCESS,RCT950846
EPOS-00000439,BEN-005089,FPS-0176,2026-01,RICE,11,2026-01-19T16:00:00,FAILED,RCT828708
EPOS-00000440,BEN-005089,FPS-0176,2026-01,WHEAT,10,2026-01-11T11:00:00,SUCCESS,RCT985840
EPOS-00000441,BEN-009478,FPS-0312,2026-01,RICE,21,2026-01-11T14:00:00,SUCCESS,RCT977344
EPOS-00000442,BEN-009478,FPS-0312,2026-01,WHEAT,12,2026-01-16T10:00:00,SUCCESS,RCT938351
EPOS-00000443,BEN-001357,FPS-0312,2026-01,RICE,18,2026-01-18T16:00:00,CANCELLED,RCT400687
EPOS-00000444,BEN-001357,FPS-0312,2026-01,WHEAT,11,2026-01-17T13:00:00,SUCCESS,RCT819654
EPOS-00000445,BEN-000364,FPS-0312,2026-01,RICE,8,2026-01-23T09:00:00,SUCCESS,RCT117178
EPOS-00000446,BEN-000364,FPS-0312,2026-01,WHEAT,4,2026-01-14T09:00:00,SUCCESS,RCT270570
EPOS-00000447,BEN-005139,FPS-0312,2026-01,RICE,11,2026-01-15T12:00:00,SUCCESS,RCT613571
EPOS-00000448,BEN-005139,FPS-0312,2026-01,WHEAT,3,2026-01-15T10:00:00,SUCCESS,RCT619078
EPOS-00000449,BEN-003591,FPS-0312,2026-01,RICE,6,2026-01-15T17:00:00,SUCCESS,RCT609773
EPOS-00000450,BEN-003591,FPS-0312,2026-01,WHEAT,6,2026-01-15T13:00:00,SUCCESS,RCT113310
EPOS-00000451,BEN-003782,FPS-0312,2026-01,RICE,18,2026-01-18T17:00:00,SUCCESS,RCT727300
EPOS-00000452,BEN-003782,FPS-0312,2026-01,WHEAT,13,2026-01-18T11:00:00,SUCCESS,RCT156280
EPOS-00000453,BEN-002262,FPS-0312,2026-01,RICE,5,2026-01-18T09:00:00,CANCELLED,RCT101480
EPOS-00000454,BEN-002262,FPS-0312,2026-01,WHEAT,4,2026-01-17T09:00:00,SUCCESS,RCT587415
EPOS-00000455,BEN-007042,FPS-0312,2026-01,RICE,19,2026-01-19T15:00:00,SUCCESS,RCT850878
EPOS-00000456,BEN-007042,FPS-0312,2026-01,WHEAT,13,2026-01-13T11:00:00,SUCCESS,RCT950252
EPOS-00000457,BEN-002856,FPS-0312,2026-01,RICE,4,2026-01-16T12:00:00,SUCCESS,RCT753817
