inventory_id,location_type,location_id,commodity,opening_stock_kg,received_kg,dispatched_kg,distributed_kg,closing_stock_kg,cycle
INV-0000314,FPS,FPS-0007,WHEAT,154,88,0,63,179,2026-01
INV-0000315,FPS,FPS-0008,RICE,226,169,0,104,291,2026-01
INV-0000316,FPS,FPS-0008,WHEAT,293,158,0,140,311,2026-01
INV-0000317,FPS,FPS-0009,RICE,192,122,0,87,227,2026-01
INV-0000318,FPS,FPS-0009,WHEAT,155,116,0,95,176,2026-01
INV-0000319,FPS,FPS-0010,RICE,229,230,0,164,295,2026-01
INV-0000320,FPS,FPS-0010,WHEAT,105,158,0,131,132,2026-01
INV-0000321,FPS,FPS-0011,RICE,124,128,0,110,142,2026-01
INV-0000322,FPS,FPS-0011,WHEAT,259,105,0,72,292,2026-01
INV-0000323,FPS,FPS-0012,RICE,160,164,0,117,207,2026-01
INV-0000324,FPS,FPS-0012,WHEAT,198,142,0,86,254,2026-01
INV-0000325,FPS,FPS-0013,RICE,217,182,0,115,284,2026-01
INV-0000326,FPS,FPS-0013,WHEAT,164,159,0,112,211,2026-01
INV-0000327,FPS,FPS-0014,RICE,72,113,0,72,113,2026-01
INV-0000328,FPS,FPS-0014,WHEAT,69,109,0,81,97,2026-01
INV-0000329,FPS,FPS-0015,RICE,105,170,0,126,149,2026-01
INV-0000330,FPS,FPS-0015,WHEAT,299,125,0,101,323,2026-01
INV-0000331,FPS,FPS-0016,RICE,94,163,0,114,143,2026-01
INV-0000332,FPS,FPS-0016,WHEAT,232,134,0,105,261,2026-01
INV-0000333,FPS,FPS-0017,RICE,62,137,0,116,83,2026-01
INV-0000334,FPS,FPS-0017,WHEAT,228,126,0,91,263,2026-01
INV-0000335,FPS,FPS-0018,RICE,98,235,0,197,136,2026-01
INV-0000336,FPS,FPS-0018,WHEAT,106,177,0,121,162,2026-01
INV-0000337,FPS,FPS-0019,RICE,99,170,0,108,161,2026-01
INV-0000338,FPS,FPS-0019,WHEAT,112,118,0,84,146,2026-01
INV-0000339,FPS,FPS-0020,RICE,124,126,0,100,150,2026-01
INV-0000340,FPS,FPS-0020,WHEAT,230,126,0,108,248,2026-01
INV-0000341,FPS,FPS-0021,RICE,136,252,0,196,192,2026-01
INV-0000342,FPS,FPS-0021,WHEAT,130,184,0,153,161,2026-01
INV-0000343,FPS,FPS-0022,RICE,151,156,0,137,170,2026-01
INV-0000344,FPS,FPS-0022,WHEAT,139,129,0,108,160,2026-01
INV-0000345,FPS,FPS-0023,RICE,115,134,0,84,165,2026-01
INV-0000346,FPS,FPS-0023,WHEAT,74,118,0,93,99,2026-01
INV-0000347,FPS,FPS-0024,RICE,281,124,0,101,304,2026-01
INV-0000348,FPS,FPS-0024,WHEAT,93,124,0,81,136,2026-01
INV-0000349,FPS,FPS-0025,RICE,269,237,0,156,350,2026-01
INV-0000350,FPS,FPS-0025,WHEAT,106,156,0,108,154,2026-01
INV-0000351,FPS,FPS-0026,RICE,115,129,0,83,161,2026-01
INV-0000352,FPS,FPS-0026,WHEAT,138,118,0,80,176,2026-01
INV-0000353,FPS,FPS-0027,RICE,147,121,0,108,160,2026-01
INV-0000354,FPS,FPS-0027,WHEAT,88,109,0,69,128,2026-01
INV-0000355,FPS,FPS-0028,RICE,66,123,0,75,114,2026-01
INV-0000356,FPS,FPS-0028,WHEAT,145,114,0,79,180,2026-01
INV-0000357,FPS,FPS-0029,RICE,273,197,0,169,301,2026-01
INV-0000358,FPS,FPS-0029,WHEAT,231,118,0,98,251,2026-01
INV-0000359,FPS,FPS-0030,RICE,165,137,0,94,208,2026-01
INV-0000360,FPS,FPS-0030,WHEAT,131,104,0,73,162,2026-01
INV-0000361,FPS,FPS-0031,RICE,203,129,0,99,233,2026-01
INV-0000362,FPS,FPS-0031,WHEAT,71,106,0,63,114,2026-01
INV-0000363,FPS,FPS-0032,RICE,256,135,0,85,306,2026-01
INV-0000364,FPS,FPS-0032,WHEAT,207,109,0,94,222,2026-01
INV-0000365,FPS,FPS-0033,RICE,258,180,0,112,326,2026-01
INV-0000366,FPS,FPS-0033,WHEAT,94,117,0,103,108,2026-01
INV-0000367,FPS,FPS-0034,RICE,160,173,0,144,189,2026-01
INV-0000368,FPS,FPS-0034,WHEAT,212,139,0,90,261,2026-01
INV-0000369,FPS,FPS-0035,RICE,235,204,0,160,279,2026-01
INV-0000370,FPS,FPS-0035,WHEAT,139,147,0,107,179,2026-01
INV-0000371,FPS,FPS-0036,RICE,182,160,0,107,235,2026-01
INV-0000372,FPS,FPS-0036,WHEAT,65,143,0,93,115,2026-01
INV-0000373,FPS,FPS-0037,RICE,129,1098,0,842,385,2026-01
INV-0000374,FPS,FPS-0037,WHEAT,282,145,0,93,334,2026-01
INV-0000375,FPS,FPS-0038,RICE,242,201,0,149,294,2026-01
INV-0000376,FPS,FPS-0038,WHEAT,261,155,0,105,311,2026-01
INV-0000377,FPS,FPS-0039,RICE,71,189,0,157,103,2026-01
INV-0000378,FPS,FPS-0039,WHEAT,247,143,0,98,292,2026-01
INV-0000379,FPS,FPS-0040,RICE,69,134,0,88,115,2026-01
INV-0000380,FPS,FPS-0040,WHEAT,162,110,0,75,197,2026-01
INV-0000381,FPS,FPS-0041,RICE,65,137,0,112,90,2026-01
INV-0000382,FPS,FPS-0041,WHEAT,62,122,0,95,89,2026-01
INV-0000383,FPS,FPS-0042,RICE,154,134,0,113,175,2026-01
INV-0000384,FPS,FPS-0042,WHEAT,227,130,0,94,263,2026-01
INV-0000385,FPS,FPS-0043,RICE,56,155,0,96,115,2026-01
INV-0000386,FPS,FPS-0043,WHEAT,50,139,0,91,98,2026-01
INV-0000387,FPS,FPS-0044,RICE,298,142,0,104,336,2026-01
INV-0000388,FPS,FPS-0044,WHEAT,76,134,0,97,113,2026-01
INV-0000389,FPS,FPS-0045,RICE,223,177,0,158,242,2026-01
INV-0000390,FPS,FPS-0045,WHEAT,273,140,0,124,289,2026-01
INV-0000391,FPS,FPS-0046,RICE,205,160,0,105,260,2026-01
INV-0000392,FPS,FPS-0046,WHEAT,262,130,0,92,300,2026-01
INV-0000393,FPS,FPS-0047,RICE,155,187,0,144,198,2026-01
INV-0000394,FPS,FPS-0047,WHEAT,272,127,0,109,290,2026-01
INV-0000395,FPS,FPS-0048,RICE,195,122,0,80,237,2026-01
INV-0000396,FPS,FPS-0048,WHEAT,234,96,0,84,246,2026-01
INV-0000397,FPS,FPS-0049,RICE,263,164,0,123,304,2026-01
INV-0000398,FPS,FPS-0049,WHEAT,216,152,0,124,244,2026-01
INV-0000399,FPS,FPS-0050,RICE,156,230,0,162,224,2026-01
INV-0000400,FPS,FPS-0050,WHEAT,141,160,0,113,188,2026-01
INV-0000401,FPS,FPS-0051,RICE,258,180,0,131,307,2026-01
INV-0000402,FPS,FPS-0051,WHEAT,85,128,0,98,115,2026-01
INV-0000403,FPS,FPS-0052,RICE,232,180,0,126,286,2026-01
INV-0000404,FPS,FPS-0052,WHEAT,282,139,0,114,307,2026-01
INV-0000405,FPS,FPS-0053,RICE,185,171,0,124,232,2026-01
INV-0000406,FPS,FPS-0053,WHEAT,279,132,0,92,319,2026-01
INV-0000407,FPS,FPS-0054,RICE,77,118,0,97,98,2026-01
INV-0000408,FPS,FPS-0054,WHEAT,226,103,0,70,259,2026-01
INV-0000409,FPS,FPS-0055,RICE,191,151,0,92,250,2026-01
INV-0000410,FPS,FPS-0055,WHEAT,83,123,0,107,99,2026-01
INV-0000411,FPS,FPS-0056,RICE,246,158,0,107,297,2026-01
INV-0000412,FPS,FPS-0056,WHEAT,170,126,0,94,202,2026-01
INV-0000413,FPS,FPS-0057,RICE,209,188,0,117,280,2026-01
INV-0000414,FPS,FPS-0057,WHEAT,270,126,0,96,300,2026-01
INV-0000415,FPS,FPS-0058,RICE,231,141,0,123,249,2026-01
INV-0000416,FPS,FPS-0058,WHEAT,166,111,0,86,191,2026-01
INV-0000417,FPS,FPS-0059,RICE,242,142,0,118,266,2026-01
INV-0000418,FPS,FPS-0059,WHEAT,206,144,0,105,245,2026-01
INV-0000419,FPS,FPS-0060,RICE,295,188,0,122,361,2026-01
INV-0000420,FPS,FPS-0060,WHEAT,277,152,0,95,334,2026-01
INV-0000421,FPS,FPS-0061,RICE,96,120,0,99,117,2026-01
INV-0000422,FPS,FPS-0061,WHEAT,278,123,0,89,312,2026-01
INV-0000423,FPS,FPS-0062,RICE,248,152,0,121,279,2026-01
INV-0000424,FPS,FPS-0062,WHEAT,274,109,0,66,317,2026-01
INV-0000425,FPS,FPS-0063,RICE,53,197,0,155,95,2026-01
INV-0000426,FPS,FPS-0063,WHEAT,78,134,0,82,130,2026-01
INV-0000427,FPS,FPS-0064,RICE,200,119,0,95,224,2026-01
INV-0000428,FPS,FPS-0064,WHEAT,232,110,0,90,252,2026-01
INV-0000429,FPS,FPS-0065,RICE,201,127,0,99,229,2026-01
INV-0000430,FPS,FPS-0065,WHEAT,60,110,0,97,73,2026-01
INV-0000431,FPS,FPS-0066,RICE,120,161,0,141,140,2026-01
INV-0000432,FPS,FPS-0066,WHEAT,176,138,0,108,206,2026-01
INV-0000433,FPS,FPS-0067,RICE,182,182,0,111,253,2026-01
INV-0000434,FPS,FPS-0067,WHEAT,256,138,0,101,293,2026-01
INV-0000435,FPS,FPS-0068,RICE,73,144,0,102,115,2026-01
INV-0000436,FPS,FPS-0068,WHEAT,107,128,0,84,151,2026-01
INV-0000437,FPS,FPS-0069,RICE,91,146,0,106,131,2026-01
INV-0000438,FPS,FPS-0069,WHEAT,108,127,0,104,131,2026-01
INV-0000439,FPS,FPS-0070,RICE,277,141,0,125,293,2026-01
INV-0000440,FPS,FPS-0070,WHEAT,70,122,0,80,112,2026-01
INV-0000441,FPS,FPS-0071,RICE,77,114,0,100,91,2026-01
INV-0000442,FPS,FPS-0071,WHEAT,128,110,0,69,169,2026-01
INV-0000443,FPS,FPS-0072,RICE,266,190,0,130,326,2026-01
INV-0000444,FPS,FPS-0072,WHEAT,281,157,0,113,325,2026-01
INV-0000445,FPS,FPS-0073,RICE,98,174,0,133,139,2026-01
INV-0000446,FPS,FPS-0073,WHEAT,218,133,0,110,241,2026-01
INV-0000447,FPS,FPS-0074,RICE,266,124,0,77,313,2026-01
INV-0000448,FPS,FPS-0074,WHEAT,158,89,0,54,193,2026-01
INV-0000449,FPS,FPS-0075,RICE,190,174,0,125,239,2026-01
INV-0000450,FPS,FPS-0075,WHEAT,268,124,0,83,309,2026-01
INV-0000451,FPS,FPS-0076,RICE,178,205,0,183,200,2026-01
INV-0000452,FPS,FPS-0076,WHEAT,58,138,0,103,93,2026-01
INV-0000453,FPS,FPS-0077,RICE,66,150,0,118,98,2026-01
INV-0000454,FPS,FPS-0077,WHEAT,88,98,0,64,122,2026-01
INV-0000455,FPS,FPS-0078,RICE,56,201,0,131,126,2026-01
INV-0000456,FPS,FPS-0078,WHEAT,223,142,0,94,271,2026-01
INV-0000457,FPS,FPS-0079,RICE,61,127,0,109,79,2026-01
INV-0000458,FPS,FPS-0079,WHEAT,130,125,0,93,162,2026-01
INV-0000459,FPS,FPS-0080,RICE,61,160,0,116,105,2026-01
INV-0000460,FPS,FPS-0080,WHEAT,293,144,0,107,330,2026-01
INV-0000461,FPS,FPS-0081,RICE,154,145,0,121,178,2026-01
INV-0000462,FPS,FPS-0081,WHEAT,132,122,0,107,147,2026-01
INV-0000463,FPS,FPS-0082,RICE,157,188,0,117,228,2026-01
INV-0000464,FPS,FPS-0082,WHEAT,154,161,0,119,196,2026-01
INV-0000465,FPS,FPS-0083,RICE,132,154,0,95,191,2026-01
INV-0000466,FPS,FPS-0083,WHEAT,54,114,0,76,92,2026-01
INV-0000467,FPS,FPS-0084,RICE,77,209,0,138,148,2026-01
INV-0000468,FPS,FPS-0084,WHEAT,196,160,0,103,253,2026-01
INV-0000469,FPS,FPS-0085,RICE,201,116,0,102,215,2026-01
INV-0000470,FPS,FPS-0085,WHEAT,93,107,0,78,122,2026-01
INV-0000471,FPS,FPS-0086,RICE,220,137,0,91,266,2026-01
INV-0000472,FPS,FPS-0086,WHEAT,264,114,0,91,287,2026-01
INV-0000473,FPS,FPS-0087,RICE,259,134,0,83,310,2026-01
INV-0000474,FPS,FPS-0087,WHEAT,89,111,0,97,103,2026-01
INV-0000475,FPS,FPS-0088,RICE,101,159,0,140,120,2026-01
INV-0000476,FPS,FPS-0088,WHEAT,107,119,0,76,150,2026-01
INV-0000477,FPS,FPS-0089,RICE,169,172,0,134,207,2026-01
INV-0000478,FPS,FPS-0089,WHEAT,100,138,0,118,120,2026-01
INV-0000479,FPS,FPS-0090,RICE,194,163,0,128,229,2026-01
INV-0000480,FPS,FPS-0090,WHEAT,247,140,0,113,274,2026-01
INV-0000481,FPS,FPS-0091,RICE,242,147,0,122,267,2026-01
INV-0000482,FPS,FPS-0091,WHEAT,81,131,0,78,134,2026-01
INV-0000483,FPS,FPS-0092,RICE,213,195,0,155,253,2026-01
INV-0000484,FPS,FPS-0092,WHEAT,241,142,0,85,298,2026-01
INV-0000485,FPS,FPS-0093,RICE,171,212,0,174,209,2026-01
INV-0000486,FPS,FPS-0093,WHEAT,243,161,0,142,262,2026-01
INV-0000487,FPS,FPS-0094,RICE,287,200,0,175,312,2026-01
INV-0000488,FPS,FPS-0094,WHEAT,55,141,0,111,85,2026-01
INV-0000489,FPS,FPS-0095,RICE,106,205,0,182,129,2026-01
INV-0000490,FPS,FPS-0095,WHEAT,144,130,0,99,175,2026-01
INV-0000491,FPS,FPS-0096,RICE,86,151,0,133,104,2026-01
INV-0000492,FPS,FPS-0096,WHEAT,247,131,0,79,299,2026-01
INV-0000493,FPS,FPS-0097,RICE,161,200,0,143,218,2026-01
INV-0000494,FPS,FPS-0097,WHEAT,151,134,0,110,175,2026-01
INV-0000495,FPS,FPS-0098,RICE,272,228,0,176,324,2026-01
INV-0000496,FPS,FPS-0098,WHEAT,56,160,0,96,120,2026-01
INV-0000497,FPS,FPS-0099,RICE,267,141,0,90,318,2026-01
INV-0000498,FPS,FPS-0099,WHEAT,287,133,0,89,331,2026-01
INV-0000499,FPS,FPS-0100,RICE,203,109,0,92,220,2026-01
INV-0000500,FPS,FPS-0100,WHEAT,75,55,0,35,95,2026-01
INV-0000501,FPS,FPS-0101,RICE,256,179,0,152,283,2026-01
INV-0000502,FPS,FPS-0101,WHEAT,97,154,0,136,115,2026-01
INV-0000503,FPS,FPS-0102,RICE,271,156,0,133,294,2026-01
INV-0000504,FPS,FPS-0102,WHEAT,164,131,0,80,215,2026-01
INV-0000505,FPS,FPS-0103,RICE,259,205,0,165,299,2026-01
INV-0000506,FPS,FPS-0103,WHEAT,168,150,0,96,222,2026-01
INV-0000507,FPS,FPS-0104,RICE,141,145,0,109,177,2026-01
INV-0000508,FPS,FPS-0104,WHEAT,240,129,0,81,288,2026-01
INV-0000509,FPS,FPS-0105,RICE,278,253,0,201,330,2026-01
INV-0000510,FPS,FPS-0105,WHEAT,241,174,0,117,298,2026-01
INV-0000511,FPS,FPS-0106,RICE,201,142,0,103,240,2026-01
INV-0000512,FPS,FPS-0106,WHEAT,115,111,0,87,139,2026-01
INV-0000513,FPS,FPS-0107,RICE,288,150,0,126,312,2026-01
INV-0000514,FPS,FPS-0107,WHEAT,187,128,0,80,235,2026-01
INV-0000515,FPS,FPS-0108,RICE,293,134,0,80,347,2026-01
INV-0000516,FPS,FPS-0108,WHEAT,98,108,0,69,137,2026-01
INV-0000517,FPS,FPS-0109,RICE,170,127,0,97,200,2026-01
INV-0000518,FPS,FPS-0109,WHEAT,124,127,0,106,145,2026-01
INV-0000519,FPS,FPS-0110,RICE,88,115,0,91,112,2026-01
INV-0000520,FPS,FPS-0110,WHEAT,161,105,0,92,174,2026-01
INV-0000521,FPS,FPS-0111,RICE,191,137,0,85,243,2026-01
INV-0000522,FPS,FPS-0111,WHEAT,158,110,0,92,176,2026-01
INV-0000523,FPS,FPS-0112,RICE,159,139,0,86,212,2026-01
INV-0000524,FPS,FPS-0112,WHEAT,297,117,0,81,333,2026-01
INV-0000525,FPS,FPS-0113,RICE,250,104,0,84,270,2026-01
INV-0000526,FPS,FPS-0113,WHEAT,70,96,0,65,101,2026-01
INV-0000527,FPS,FPS-0114,RICE,273,151,0,112,312,2026-01
INV-0000528,FPS,FPS-0114,WHEAT,82,138,0,91,129,2026-01
INV-0000529,FPS,FPS-0115,RICE,128,122,0,92,158,2026-01
INV-0000530,FPS,FPS-0115,WHEAT,148,107,0,85,170,2026-01
INV-0000531,FPS,FPS-0116,RICE,132,123,0,90,165,2026-01
INV-0000532,FPS,FPS-0116,WHEAT,278,108,0,92,294,2026-01
INV-0000533,FPS,FPS-0117,RICE,87,152,0,98,141,2026-01
INV-0000534,FPS,FPS-0117,WHEAT,256,112,0,80,288,2026-01
INV-0000535,FPS,FPS-0118,RICE,159,118,0,92,185,2026-01
INV-0000536,FPS,FPS-0118,WHEAT,240,111,0,69,282,2026-01
INV-0000537,FPS,FPS-0119,RICE,174,127,0,92,209,2026-01
INV-0000538,FPS,FPS-0119,WHEAT,222,120,0,73,269,2026-01
INV-0000539,FPS,FPS-0120,RICE,138,128,0,101,165,2026-01
INV-0000540,FPS,FPS-0120,WHEAT,63,104,0,73,94,2026-01
INV-0000541,FPS,FPS-0121,RICE,255,125,0,77,303,2026-01
INV-0000542,FPS,FPS-0121,WHEAT,213,114,0,68,259,2026-01
INV-0000543,FPS,FPS-0122,RICE,149,125,0,91,183,2026-01
INV-0000544,FPS,FPS-0122,WHEAT,201,124,0,106,219,2026-01
INV-0000545,FPS,FPS-0123,RICE,193,130,0,105,218,2026-01
INV-0000546,FPS,FPS-0123,WHEAT,237,127,0,102,262,2026-01
INV-0000547,FPS,FPS-0124,RICE,87,205,0,137,155,2026-01
INV-0000548,FPS,FPS-0124,WHEAT,205,156,0,118,243,2026-01
INV-0000549,FPS,FPS-0125,RICE,261,140,0,120,281,2026-01
INV-0000550,FPS,FPS-0125,WHEAT,141,123,0,80,184,2026-01
INV-0000551,FPS,FPS-0126,RICE,190,115,0,84,221,2026-01
INV-0000552,FPS,FPS-0126,WHEAT,153,115,0,89,179,2026-01
INV-0000553,FPS,FPS-0127,RICE,140,110,0,91,159,2026-01
INV-0000554,FPS,FPS-0127,WHEAT,207,89,0,69,227,2026-01
INV-0000555,FPS,FPS-0128,RICE,146,126,0,81,191,2026-01
INV-0000556,FPS,FPS-0128,WHEAT,210,133,0,105,238,2026-01
INV-0000557,FPS,FPS-0129,RICE,183,162,0,118,227,2026-01
INV-0000558,FPS,FPS-0129,WHEAT,58,130,0,91,97,2026-01
INV-0000559,FPS,FPS-0130,RICE,90,117,0,80,127,2026-01
INV-0000560,FPS,FPS-0130,WHEAT,233,110,0,73,270,2026-01
INV-0000561,FPS,FPS-0131,RICE,299,152,0,127,324,2026-01
INV-0000562,FPS,FPS-0131,WHEAT,255,130,0,79,306,2026-01
INV-0000563,FPS,FPS-0132,RICE,269,215,0,171,313,2026-01
INV-0000564,FPS,FPS-0132,WHEAT,136,150,0,126,160,2026-01
INV-0000565,FPS,FPS-0133,RICE,65,127,0,102,90,2026-01
INV-0000566,FPS,FPS-0133,WHEAT,182,109,0,78,213,2026-01
INV-0000567,FPS,FPS-0134,RICE,299,140,0,88,351,2026-01
INV-0000568,FPS,FPS-0134,WHEAT,228,114,0,90,252,2026-01
INV-0000569,FPS,FPS-0135,RICE,96,138,0,101,133,2026-01
INV-0000570,FPS,FPS-0135,WHEAT,253,122,0,97,278,2026-01
INV-0000571,FPS,FPS-0136,RICE,112,186,0,152,146,2026-01
INV-0000572,FPS,FPS-0136,WHEAT,258,144,0,102,300,2026-01
INV-0000573,FPS,FPS-0137,RICE,198,158,0,99,257,2026-01
INV-0000574,FPS,FPS-0137,WHEAT,234,122,0,86,270,2026-01
INV-0000575,FPS,FPS-0138,RICE,227,184,0,129,282,2026-01
INV-0000576,FPS,FPS-0138,WHEAT,286,131,0,86,331,2026-01
INV-0000577,FPS,FPS-0139,RICE,249,164,0,124,289,2026-01
INV-0000578,FPS,FPS-0139,WHEAT,94,139,0,113,120,2026-01
INV-0000579,FPS,FPS-0140,RICE,170,142,0,108,204,2026-01
INV-0000580,FPS,FPS-0140,WHEAT,51,118,0,83,86,2026-01
INV-0000581,FPS,FPS-0141,RICE,280,99,0,71,308,2026-01
INV-0000582,FPS,FPS-0141,WHEAT,89,96,0,81,104,2026-01
INV-0000583,FPS,FPS-0142,RICE,136,147,0,88,195,2026-01
INV-0000584,FPS,FPS-0142,WHEAT,70,125,0,85,110,2026-01
INV-0000585,FPS,FPS-0143,RICE,172,164,0,129,207,2026-01
INV-0000586,FPS,FPS-0143,WHEAT,255,143,0,115,283,2026-01
INV-0000587,FPS,FPS-0144,RICE,175,189,0,115,249,2026-01
INV-0000588,FPS,FPS-0144,WHEAT,208,150,0,120,238,2026-01
INV-0000589,FPS,FPS-0145,RICE,114,121,0,100,135,2026-01
INV-0000590,FPS,FPS-0145,WHEAT,150,114,0,99,165,2026-01
INV-0000591,FPS,FPS-0146,RICE,180,105,0,70,215,2026-01
INV-0000592,FPS,FPS-0146,WHEAT,126,115,0,82,159,2026-01
INV-0000593,FPS,FPS-0147,RICE,100,126,0,110,116,2026-01
INV-0000594,FPS,FPS-0147,WHEAT,246,112,0,87,271,2026-01
INV-0000595,FPS,FPS-0148,RICE,81,235,0,193,123,2026-01
INV-0000596,FPS,FPS-0148,WHEAT,155,161,0,134,182,2026-01
INV-0000597,FPS,FPS-0149,RICE,202,235,0,146,291,2026-01
INV-0000598,FPS,FPS-0149,WHEAT,261,163,0,114,310,2026-01
INV-0000599,FPS,FPS-0150,RICE,108,126,0,83,151,2026-01
INV-0000600,FPS,FPS-0150,WHEAT,211,104,0,64,251,2026-01
INV-0000601,FPS,FPS-0151,RICE,68,169,0,134,103,2026-01
INV-0000602,FPS,FPS-0151,WHEAT,137,130,0,86,181,2026-01
INV-0000603,FPS,FPS-0152,RICE,248,177,0,123,302,2026-01
INV-0000604,FPS,FPS-0152,WHEAT,280,136,0,82,334,2026-01
INV-0000605,FPS,FPS-0153,RICE,288,143,0,100,331,2026-01
INV-0000606,FPS,FPS-0153,WHEAT,245,112,0,76,281,2026-01
INV-0000607,FPS,FPS-0154,RICE,262,123,0,86,299,2026-01
INV-0000608,FPS,FPS-0154,WHEAT,73,123,0,86,110,2026-01
INV-0000609,FPS,FPS-0155,RICE,136,161,0,110,187,2026-01
INV-0000610,FPS,FPS-0155,WHEAT,233,149,0,117,265,2026-01
INV-0000611,FPS,FPS-0156,RICE,174,121,0,96,199,2026-01
INV-0000612,FPS,FPS-0156,WHEAT,149,117,0,92,174,2026-01
INV-0000613,FPS,FPS-0157,RICE,117,147,0,104,160,2026-01
INV-0000614,FPS,FPS-0157,WHEAT,249,129,0,115,263,2026-01
INV-0000615,FPS,FPS-0158,RICE,254,133,0,90,297,2026-01
INV-0000616,FPS,FPS-0158,WHEAT,124,120,0,80,164,2026-01
INV-0000617,FPS,FPS-0159,RICE,153,123,0,105,171,2026-01
INV-0000618,FPS,FPS-0159,WHEAT,93,120,0,72,141,2026-01
INV-0000619,FPS,FPS-0160,RICE,52,111,0,92,71,2026-01
INV-0000620,FPS,FPS-0160,WHEAT,102,110,0,76,136,2026-01
INV-0000621,FPS,FPS-0161,RICE,294,200,0,155,339,2026-01
INV-0000622,FPS,FPS-0161,WHEAT,283,136,0,110,309,2026-01
INV-0000623,FPS,FPS-0162,RICE,187,136,0,88,235,2026-01
INV-0000624,FPS,FPS-0162,WHEAT,187,122,0,91,218,2026-01
INV-0000625,FPS,FPS-0163,RICE,170,126,0,109,187,2026-01
INV-0000626,FPS,FPS-0163,WHEAT,223,118,0,90,251,2026-01
INV-0000627,FPS,FPS-0164,RICE,239,112,0,97,254,2026-01
INV-0000628,FPS,FPS-0164,WHEAT,95,109,0,90,114,2026-01
INV-0000629,FPS,FPS-0165,RICE,88,148,0,118,118,2026-01
INV-0000630,FPS,FPS-0165,WHEAT,198,109,0,91,216,2026-01
INV-0000631,FPS,FPS-0166,RICE,226,168,0,104,290,2026-01
INV-0000632,FPS,FPS-0166,WHEAT,60,130,0,93,97,2026-01
INV-0000633,FPS,FPS-0167,RICE,110,149,0,128,131,2026-01
INV-0000634,FPS,FPS-0167,WHEAT,236,125,0,79,282,2026-01
INV-0000635,FPS,FPS-0168,RICE,294,135,0,105,324,2026-01
INV-0000636,FPS,FPS-0168,WHEAT,50,106,0,75,81,2026-01
INV-0000637,FPS,FPS-0169,RICE,214,126,0,84,256,2026-01
INV-0000638,FPS,FPS-0169,WHEAT,216,125,0,96,245,2026-01
INV-0000639,FPS,FPS-0170,RICE,119,127,0,108,138,2026-01
INV-0000640,FPS,FPS-0170,WHEAT,224,124,0,86,262,2026-01
INV-0000641,FPS,FPS-0171,RICE,226,128,0,80,274,2026-01
INV-0000642,FPS,FPS-0171,WHEAT,70,120,0,79,111,2026-01
INV-0000643,FPS,FPS-0172,RICE,219,182,0,155,246,2026-01
INV-0000644,FPS,FPS-0172,WHEAT,222,117,0,100,239,2026-01
INV-0000645,FPS,FPS-0173,RICE,115,137,0,84,168,2026-01
INV-0000646,FPS,FPS-0173,WHEAT,208,141,0,115,234,2026-01
INV-0000647,FPS,FPS-0174,RICE,77,187,0,129,135,2026-01
INV-0000648,FPS,FPS-0174,WHEAT,124,128,0,90,162,2026-01
INV-0000649,FPS,FPS-0175,RICE,114,169,0,119,164,2026-01
INV-0000650,FPS,FPS-0175,WHEAT,283,142,0,112,313,2026-01
INV-0000651,FPS,FPS-0176,RICE,213,176,0,156,233,2026-01
INV-0000652,FPS,FPS-0176,WHEAT,208,131,0,97,242,2026-01
INV-0000653,FPS,FPS-0177,RICE,216,134,0,89,261,2026-01
INV-0000654,FPS,FPS-0177,WHEAT,167,112,0,74,205,2026-01
INV-0000655,FPS,FPS-0178,RICE,98,143,0,99,142,2026-01
INV-0000656,FPS,FPS-0178,WHEAT,60,117,0,79,98,2026-01
INV-0000657,FPS,FPS-0179,RICE,82,210,0,166,126,2026-01
INV-0000658,FPS,FPS-0179,WHEAT,193,144,0,90,247,2026-01
INV-0000659,FPS,FPS-0180,RICE,241,113,0,75,279,2026-01
INV-0000660,FPS,FPS-0180,WHEAT,162,110,0,96,176,2026-01
INV-0000661,FPS,FPS-0181,RICE,287,178,0,137,328,2026-01
INV-0000662,FPS,FPS-0181,WHEAT,188,131,0,83,236,2026-01
INV-0000663,FPS,FPS-0182,RICE,183,139,0,97,225,2026-01
INV-0000664,FPS,FPS-0182,WHEAT,81,98,0,83,96,2026-01
INV-0000665,FPS,FPS-0183,RICE,98,142,0,104,136,2026-01
INV-0000666,FPS,FPS-0183,WHEAT,174,115,0,99,190,2026-01
INV-0000667,FPS,FPS-0184,RICE,199,219,0,148,270,2026-01
INV-0000668,FPS,FPS-0184,WHEAT,219,145,0,102,262,2026-01
INV-0000669,FPS,FPS-0185,RICE,144,152,0,96,200,2026-01
INV-0000670,FPS,FPS-0185,WHEAT,82,132,0,81,133,2026-01
INV-0000671,FPS,FPS-0186,RICE,51,197,0,148,100,2026-01
INV-0000672,FPS,FPS-0186,WHEAT,94,155,0,117,132,2026-01
INV-0000673,FPS,FPS-0187,RICE,192,167,0,147,212,2026-01
INV-0000674,FPS,FPS-0187,WHEAT,106,123,0,104,125,2026-01
INV-0000675,FPS,FPS-0188,RICE,217,144,0,100,261,2026-01
INV-0000676,FPS,FPS-0188,WHEAT,293,127,0,102,318,2026-01
INV-0000677,FPS,FPS-0189,RICE,114,205,0,149,170,2026-01
INV-0000678,FPS,FPS-0189,WHEAT,121,152,0,121,152,2026-01
INV-0000679,FPS,FPS-0190,RICE,197,128,0,94,231,2026-01
